01:09:48,DB3CB845,kaggle_home_credit,introduction_to_manual_feature_engineering,baseline,1,0.0,208.245746
01:09:48,DB3CB845,kaggle_home_credit,introduction_to_manual_feature_engineering,baseline,2,0.0,206.476753
01:16:43,12BE949F,kaggle_home_credit,introduction_to_manual_feature_engineering,optimized,1,16777216.0,174.685267
01:16:43,12BE949F,kaggle_home_credit,introduction_to_manual_feature_engineering,optimized,2,16777216.0,10.442684
01:21:06,59B54D3D,kaggle_home_credit,introduction_to_manual_feature_engineering,helix,1,16777216.0,174.419187
01:21:06,59B54D3D,kaggle_home_credit,introduction_to_manual_feature_engineering,helix,2,16777216.0,161.378017
01:28:37,947FFBA1,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,baseline,1,0.0,369.909023
01:28:37,947FFBA1,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,baseline,2,0.0,389.474996
01:41:17,B708BAD9,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,optimized,1,16777216.0,293.026737
01:41:17,B708BAD9,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,optimized,2,16777216.0,70.543435
01:49:57,4DDD4670,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,helix,1,16777216.0,292.220931
01:49:57,4DDD4670,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,helix,2,16777216.0,269.650876
02:01:31,C930BD24,kaggle_home_credit,start_here_a_gentle_introduction,baseline,1,0.0,194.661522
02:01:31,C930BD24,kaggle_home_credit,start_here_a_gentle_introduction,baseline,2,0.0,194.369958
02:08:01,4927DAC9,kaggle_home_credit,start_here_a_gentle_introduction,optimized,1,16777216.0,202.291987
02:08:01,4927DAC9,kaggle_home_credit,start_here_a_gentle_introduction,optimized,2,16777216.0,52.343035
02:12:40,CC0BDD85,kaggle_home_credit,start_here_a_gentle_introduction,helix,1,16777216.0,202.602745
02:12:40,CC0BDD85,kaggle_home_credit,start_here_a_gentle_introduction,helix,2,16777216.0,198.328543
02:19:49,C99F27DE,kaggle_home_credit,introduction_to_manual_feature_engineering,baseline,1,0.0,207.690615
02:19:49,C99F27DE,kaggle_home_credit,introduction_to_manual_feature_engineering,baseline,2,0.0,206.069639
02:26:44,5F42811B,kaggle_home_credit,introduction_to_manual_feature_engineering,optimized,1,16777216.0,177.337175
02:26:44,5F42811B,kaggle_home_credit,introduction_to_manual_feature_engineering,optimized,2,16777216.0,5.356907
02:31:07,9432E855,kaggle_home_credit,introduction_to_manual_feature_engineering,helix,1,16777216.0,177.680755
02:31:07,9432E855,kaggle_home_credit,introduction_to_manual_feature_engineering,helix,2,16777216.0,161.709777
02:38:41,5054E0CB,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,baseline,1,0.0,376.204034
02:38:41,5054E0CB,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,baseline,2,0.0,390.521895
02:51:28,72E86805,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,optimized,1,16777216.0,295.876795
02:51:28,72E86805,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,optimized,2,16777216.0,70.70452
03:00:11,44D3DDFE,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,helix,1,16777216.0,294.227189
03:00:11,44D3DDFE,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,helix,2,16777216.0,273.038674
03:11:58,6B208ECB,kaggle_home_credit,start_here_a_gentle_introduction,baseline,1,0.0,197.282977
03:11:58,6B208ECB,kaggle_home_credit,start_here_a_gentle_introduction,baseline,2,0.0,194.501038
03:18:31,3F4BD8A2,kaggle_home_credit,start_here_a_gentle_introduction,optimized,1,16777216.0,202.15349
03:18:31,3F4BD8A2,kaggle_home_credit,start_here_a_gentle_introduction,optimized,2,16777216.0,52.380505
03:23:11,D352907A,kaggle_home_credit,start_here_a_gentle_introduction,helix,1,16777216.0,204.647206
03:23:11,D352907A,kaggle_home_credit,start_here_a_gentle_introduction,helix,2,16777216.0,199.873906
