52A75A71,0,kaggle_home_credit,start_here_a_gentle_introduction,optimized,487.873641,219.733567,0,16.806244
B13BFA75,0,kaggle_home_credit,start_here_a_gentle_introduction,optimized,498.394613,224.524585,0,21.831015
EF729FCE,0,kaggle_home_credit,start_here_a_gentle_introduction,optimized,497.829645,221.588121,0,21.451535
EF729FCE,0,kaggle_home_credit,start_here_a_gentle_introduction,baseline,411.886945
6254A4F9,0,kaggle_home_credit,start_here_a_gentle_introduction,optimized,485.33413,203.169543,0,27.818984
6254A4F9,0,kaggle_home_credit,start_here_a_gentle_introduction,baseline,362.805023
6254A4F9,1,kaggle_home_credit,introduction_to_manual_feature_engineering,optimized,329.176901,25.740857,19.029252,200.719998
