09:05:37,2893DED9,openml,6952,3997696,optimized,True,1048576.0,0.63,0.524724
09:05:37,2893DED9,openml,6970,3014668,optimized,True,1048576.0,0.7,0.285609
09:05:37,2893DED9,openml,6952,3997734,optimized,True,1048576.0,0.62,0.601946
09:05:37,2893DED9,openml,8890,7897129,optimized,True,1048576.0,0,Failed!
09:05:37,2893DED9,openml,8890,7864375,optimized,True,1048576.0,0,Failed!
09:05:37,2893DED9,openml,6970,2818113,optimized,True,1048576.0,0.7,0.836257
09:05:37,2893DED9,openml,6840,2097218,optimized,True,1048576.0,0.7,0.027918
09:05:37,2893DED9,openml,6840,2162757,optimized,True,1048576.0,0.7,0.020257
09:05:37,2893DED9,openml,8890,7864392,optimized,True,1048576.0,0,Failed!
09:05:37,2893DED9,openml,8890,7929930,optimized,True,1048576.0,0,Failed!
09:05:37,2893DED9,openml,7707,6717517,optimized,True,1048576.0,0,Failed!
09:05:37,2893DED9,openml,7707,6717524,optimized,True,1048576.0,0,Failed!
09:05:37,2893DED9,openml,6840,2064483,optimized,True,1048576.0,0.7,0.021369
09:05:37,2893DED9,openml,6840,1900647,optimized,True,1048576.0,0.7,0.024813
09:05:37,2893DED9,openml,7707,6717546,optimized,True,1048576.0,0,Failed!
09:05:37,2893DED9,openml,6970,3965049,optimized,True,1048576.0,0.7,0.62544
09:05:37,2893DED9,openml,6952,4096124,optimized,True,1048576.0,0,Failed!
09:05:37,2893DED9,openml,8890,7897222,optimized,True,1048576.0,0,Failed!
09:05:37,2893DED9,openml,7707,6815885,optimized,True,1048576.0,0,Failed!
09:05:37,2893DED9,openml,6970,3997840,optimized,True,1048576.0,0.7,0.49576
09:05:37,2893DED9,openml,6952,3997851,optimized,True,1048576.0,0.7,0.227359
09:05:37,2893DED9,openml,8890,7897260,optimized,True,1048576.0,0,Failed!
09:05:37,2893DED9,openml,7707,6815917,optimized,True,1048576.0,0,Failed!
09:05:37,2893DED9,openml,6970,3965110,optimized,True,1048576.0,0,Failed!
09:05:37,2893DED9,openml,6952,3997879,optimized,True,1048576.0,0.7,0.330129
09:05:37,2893DED9,openml,6840,1900736,optimized,True,1048576.0,0.7,0.020769
09:05:37,2893DED9,openml,6970,3997912,optimized,True,1048576.0,0,Failed!
09:05:37,2893DED9,openml,6970,3997921,optimized,True,1048576.0,0,Failed!
