26C87BFA,500,0.000928,0.003869
26C87BFA,1000,0.001075,0.003359
26C87BFA,1500,0.001443,0.007397
26C87BFA,2000,0.001847,0.009363
26C87BFA,2500,0.002534,0.013359
26C87BFA,3000,0.001791,0.012076
26C87BFA,3500,0.001361,0.005112
26C87BFA,4000,0.003684,0.018006
26C87BFA,4500,0.007286,0.07255
26C87BFA,5000,0.001554,0.005754
26C87BFA,5500,0.001166,0.003429
26C87BFA,6000,0.001913,0.008553
26C87BFA,6500,0.001962,0.005848
26C87BFA,7000,0.001304,0.003967
26C87BFA,7500,0.002932,0.010943
26C87BFA,8000,0.007238,0.255207
26C87BFA,8500,0.002736,0.014955
26C87BFA,9000,0.001545,0.005268
26C87BFA,9500,0.001419,0.004945
26C87BFA,10000,0.002412,0.01444
26C87BFA,10500,0.002175,0.009891
26C87BFA,11000,0.001307,0.003508
26C87BFA,11500,0.00175,0.006663
26C87BFA,12000,0.001209,0.004111
26C87BFA,12500,0.004106,0.03025
26C87BFA,13000,0.004317,0.033827
26C87BFA,13500,0.003173,0.020549
26C87BFA,14000,0.002434,0.012316
26C87BFA,14500,0.003831,0.029168
26C87BFA,15000,0.003423,0.023361
26C87BFA,15500,0.002309,0.010865
26C87BFA,16000,0.00125,0.004089
26C87BFA,16500,0.002864,0.004895
26C87BFA,17000,0.003242,0.017248
26C87BFA,17500,0.003534,0.021861
26C87BFA,18000,0.00148,0.005223
26C87BFA,18500,0.002485,0.01377
26C87BFA,19000,0.002629,0.012737
26C87BFA,19500,0.00119,0.005199
26C87BFA,20000,0.003493,0.026106
17A747CF,500,0.0006,0.00218
17A747CF,1000,0.005109,0.037285
17A747CF,1500,0.000774,0.001951
17A747CF,2000,0.001956,0.006587
17A747CF,2500,0.000766,0.002203
17A747CF,3000,0.000488,0.001467
17A747CF,3500,0.001278,0.003639
17A747CF,4000,0.001181,0.00326
17A747CF,4500,0.001017,0.002714
17A747CF,5000,0.000512,0.001407
17A747CF,5500,0.000831,0.002128
17A747CF,6000,0.00187,0.007308
17A747CF,6500,0.001045,0.003579
17A747CF,7000,0.009167,0.234555
17A747CF,7500,0.001721,0.00343
17A747CF,8000,0.001987,0.007074
17A747CF,8500,0.002168,0.176141
17A747CF,9000,0.001467,0.004167
17A747CF,9500,0.000882,0.00262
17A747CF,10000,0.001017,0.002694
17A747CF,10500,0.008184,0.064607
17A747CF,11000,0.002624,0.010882
17A747CF,11500,0.000936,0.002325
17A747CF,12000,0.000859,0.004196
17A747CF,12500,0.00264,0.009688
17A747CF,13000,0.000815,0.003142
17A747CF,13500,0.001157,0.003153
17A747CF,14000,0.000994,0.003326
17A747CF,14500,0.00161,0.004386
17A747CF,15000,0.01268,0.139798
17A747CF,15500,0.005143,0.031412
17A747CF,16000,0.005141,0.013663
17A747CF,16500,0.001445,0.004004
17A747CF,17000,0.002434,0.009715
17A747CF,17500,0.010504,0.085456
17A747CF,18000,0.00074,0.002267
17A747CF,18500,0.000773,0.00193
17A747CF,19000,0.00149,0.004262
17A747CF,19500,0.000956,0.002829
17A747CF,20000,0.001471,0.004891
