0780CDCC,500,0.535985,0.63977
0780CDCC,1000,0.022352,0.700542
0780CDCC,1500,0.020307,0.76785
0780CDCC,2000,0.023242,1.026712
0780CDCC,2500,0.020246,0.752631
0780CDCC,3000,0.0246,1.121478
0780CDCC,3500,0.027423,1.24505
0780CDCC,4000,0.024711,0.87778
0780CDCC,4500,0.036343,2.340731
0780CDCC,5000,0.029273,1.372745
0780CDCC,5500,0.021678,0.937166
0780CDCC,6000,0.057868,2.484819
0780CDCC,6500,0.030459,2.258374
0780CDCC,7000,0.040662,3.125801
0780CDCC,7500,0.032502,1.773197
0780CDCC,8000,0.029749,1.602648
0780CDCC,8500,0.032216,1.962239
0780CDCC,9000,0.039827,2.705378
0780CDCC,9500,0.027916,1.481868
0780CDCC,10000,0.041827,1.453494
0780CDCC,10500,0.02546,1.074706
0780CDCC,11000,0.034006,2.309798
0780CDCC,11500,0.020751,1.230993
0780CDCC,12000,0.031958,1.944451
0780CDCC,12500,0.039612,1.808523
0780CDCC,13000,0.03723,2.595837
0780CDCC,13500,0.028765,1.254697
0780CDCC,14000,0.031281,1.503287
0780CDCC,14500,0.034372,2.519789
0780CDCC,15000,0.041472,2.220201
0780CDCC,15500,0.035874,1.313364
0780CDCC,16000,0.047401,1.274596
0780CDCC,16500,0.023328,1.049065
0780CDCC,17000,0.029941,1.754085
0780CDCC,17500,0.024447,1.77205
0780CDCC,18000,0.022924,0.877834
0780CDCC,18500,0.043586,3.933844
0780CDCC,19000,0.039146,2.471051
0780CDCC,19500,0.042172,3.938015
0780CDCC,20000,0.03936,2.858726
