3B0A6144,500,0.000598,0.001721
3B0A6144,1000,0.002573,0.01866
3B0A6144,1500,0.000626,0.001483
3B0A6144,2000,0.00118,0.004595
3B0A6144,2500,0.001644,0.006368
3B0A6144,3000,0.001146,0.004713
3B0A6144,3500,0.001466,0.007654
3B0A6144,4000,0.002185,0.005509
3B0A6144,4500,0.001308,0.006617
3B0A6144,5000,0.000352,0.000932
3B0A6144,5500,0.004927,0.052478
3B0A6144,6000,0.001417,0.005406
3B0A6144,6500,0.001354,0.002204
3B0A6144,7000,0.00139,0.005372
3B0A6144,7500,0.000588,0.002167
3B0A6144,8000,0.001159,0.004331
3B0A6144,8500,0.000936,0.003408
3B0A6144,9000,0.000744,0.002491
3B0A6144,9500,0.001279,0.004952
3B0A6144,10000,0.000554,0.001838
3B0A6144,10500,0.003899,0.023293
3B0A6144,11000,0.003397,0.024043
3B0A6144,11500,0.000932,0.003228
3B0A6144,12000,0.001485,0.006839
3B0A6144,12500,0.002495,0.00536
3B0A6144,13000,0.001272,0.006481
3B0A6144,13500,0.001271,0.006988
3B0A6144,14000,0.001485,0.006162
3B0A6144,14500,0.000886,0.003429
3B0A6144,15000,0.00113,0.005137
3B0A6144,15500,0.003511,0.032954
3B0A6144,16000,0.003567,0.022733
3B0A6144,16500,0.005904,0.068857
3B0A6144,17000,0.0012,0.005738
3B0A6144,17500,0.003211,0.017607
3B0A6144,18000,0.00144,0.006609
3B0A6144,18500,0.000926,0.003109
3B0A6144,19000,0.001572,0.007061
3B0A6144,19500,0.000639,0.001855
3B0A6144,20000,0.000739,0.002384
