00C4113C,500,0.000699,0.001981
00C4113C,1000,0.000768,0.002942
00C4113C,1500,0.000637,0.001744
00C4113C,2000,0.000874,0.002926
00C4113C,2500,0.000769,0.003213
00C4113C,3000,0.002076,0.011421
00C4113C,3500,0.001115,0.00415
00C4113C,4000,0.008509,0.108519
00C4113C,4500,0.001504,0.005827
00C4113C,5000,0.001167,0.005135
00C4113C,5500,0.001109,0.004729
00C4113C,6000,0.002408,0.011773
00C4113C,6500,0.006644,0.049872
00C4113C,7000,0.00172,0.002827
00C4113C,7500,0.001151,0.00517
00C4113C,8000,0.000923,0.003045
00C4113C,8500,0.001086,0.003796
00C4113C,9000,0.002828,0.017349
00C4113C,9500,0.003643,0.027678
00C4113C,10000,0.001394,0.005982
00C4113C,10500,0.004034,0.02181
00C4113C,11000,0.001064,0.004693
00C4113C,11500,0.003838,0.025028
00C4113C,12000,0.001295,0.007843
00C4113C,12500,0.003822,0.030382
00C4113C,13000,0.004007,0.029546
00C4113C,13500,0.006249,0.076797
00C4113C,14000,0.004932,0.047969
00C4113C,14500,0.003222,0.025358
00C4113C,15000,0.002999,0.025889
00C4113C,15500,0.010575,0.157477
00C4113C,16000,0.002707,0.021828
00C4113C,16500,0.001066,0.004917
00C4113C,17000,0.000863,0.002895
00C4113C,17500,0.003158,0.019326
00C4113C,18000,0.005908,0.078756
00C4113C,18500,0.003388,0.019848
00C4113C,19000,0.001373,0.006031
00C4113C,19500,0.000853,0.003578
00C4113C,20000,0.01305,0.185497
