61DE5C1E,500,0.0013,0.006022
61DE5C1E,1000,0.001628,0.01011
61DE5C1E,1500,0.003003,0.00885
61DE5C1E,2000,0.001878,0.011472
61DE5C1E,2500,0.004186,0.041458
61DE5C1E,3000,0.002268,0.014454
61DE5C1E,3500,0.00221,0.014572
61DE5C1E,4000,0.003645,0.023021
61DE5C1E,4500,0.00178,0.010263
61DE5C1E,5000,0.001833,0.010005
61DE5C1E,5500,0.006171,0.086296
61DE5C1E,6000,0.002215,0.01347
61DE5C1E,6500,0.002545,0.013969
61DE5C1E,7000,0.006652,0.039067
61DE5C1E,7500,0.003405,0.011066
61DE5C1E,8000,0.003134,0.015619
61DE5C1E,8500,0.002659,0.015808
61DE5C1E,9000,0.003289,0.02398
61DE5C1E,9500,0.004293,0.027955
61DE5C1E,10000,0.003615,0.032468
61DE5C1E,10500,0.004669,0.030385
61DE5C1E,11000,0.698847,0.108104
61DE5C1E,11500,0.005437,0.075373
61DE5C1E,12000,0.002421,0.011796
61DE5C1E,12500,0.006713,0.058561
61DE5C1E,13000,0.003389,0.028264
61DE5C1E,13500,0.002581,0.021804
61DE5C1E,14000,0.008837,0.123736
61DE5C1E,14500,0.004549,0.056478
61DE5C1E,15000,0.002357,0.016224
61DE5C1E,15500,0.003486,0.032722
61DE5C1E,16000,0.007355,0.104081
61DE5C1E,16500,0.007723,0.08059
61DE5C1E,17000,0.008224,0.08909
61DE5C1E,17500,0.002447,0.016696
61DE5C1E,18000,0.0096,0.177716
61DE5C1E,18500,0.002955,0.0168
61DE5C1E,19000,0.004385,0.049979
61DE5C1E,19500,0.007328,0.119431
61DE5C1E,20000,0.010515,0.224996
