6E37EEEF,500,0.001422,0.006416
6E37EEEF,1000,0.001622,0.008409
6E37EEEF,1500,0.002376,0.008985
6E37EEEF,2000,0.001853,0.01103
6E37EEEF,2500,0.004107,0.045984
6E37EEEF,3000,0.002161,0.013521
6E37EEEF,3500,0.002104,0.016069
6E37EEEF,4000,0.002944,0.022437
6E37EEEF,4500,0.001953,0.009919
6E37EEEF,5000,0.002109,0.011724
6E37EEEF,5500,0.006044,0.079044
6E37EEEF,6000,0.002383,0.013782
6E37EEEF,6500,0.002264,0.012238
6E37EEEF,7000,0.003638,0.032804
6E37EEEF,7500,0.002272,0.009131
6E37EEEF,8000,0.0029,0.013886
6E37EEEF,8500,0.002255,0.01597
6E37EEEF,9000,0.003218,0.022919
6E37EEEF,9500,0.003319,0.024785
6E37EEEF,10000,0.003956,0.030553
6E37EEEF,10500,0.004328,0.031932
6E37EEEF,11000,0.007305,0.106853
6E37EEEF,11500,0.005133,0.063831
6E37EEEF,12000,0.002458,0.010914
6E37EEEF,12500,0.006506,0.058362
6E37EEEF,13000,0.003561,0.026871
6E37EEEF,13500,0.002434,0.013788
6E37EEEF,14000,0.007281,0.115931
6E37EEEF,14500,0.00476,0.0382
6E37EEEF,15000,0.002436,0.015134
6E37EEEF,15500,0.003268,0.02968
6E37EEEF,16000,0.006405,0.101053
6E37EEEF,16500,0.006716,0.078843
6E37EEEF,17000,0.007127,0.08486
6E37EEEF,17500,0.002318,0.01306
6E37EEEF,18000,0.009409,0.141277
6E37EEEF,18500,0.003081,0.01484
6E37EEEF,19000,0.004745,0.040445
6E37EEEF,19500,0.006919,0.100709
6E37EEEF,20000,0.009211,0.179952
