7A2D1596,1000,0.001633,0.009345
7A2D1596,2000,0.008133,0.091889
7A2D1596,3000,0.004059,0.0262
7A2D1596,4000,0.002422,0.014896
7A2D1596,5000,0.007376,0.10826
7A2D1596,6000,0.005024,0.054861
7A2D1596,7000,0.008313,0.148276
7A2D1596,8000,0.007951,0.105289
7A2D1596,9000,0.004521,0.044708
7A2D1596,10000,0.006577,0.07996
7A2D1596,11000,0.004283,0.036303
7A2D1596,12000,0.00571,0.047623
7A2D1596,13000,0.005128,0.04251
7A2D1596,14000,0.004399,0.042922
7A2D1596,15000,0.004814,0.163245
7A2D1596,16000,0.012128,0.194644
7A2D1596,17000,0.009932,0.105563
7A2D1596,18000,0.018025,0.397534
7A2D1596,19000,0.016596,0.29635
7A2D1596,20000,0.00796,0.105691
7A2D1596,21000,0.016246,0.472867
7A2D1596,22000,0.020403,0.488227
7A2D1596,23000,0.006022,0.063047
7A2D1596,24000,0.010174,0.12532
7A2D1596,25000,0.007152,0.079333
7A2D1596,26000,0.011016,0.137619
7A2D1596,27000,0.018717,0.382011
7A2D1596,28000,0.013272,0.246045
7A2D1596,29000,0.013603,0.215291
7A2D1596,30000,0.012902,0.205622
7A2D1596,31000,0.016948,0.390808
7A2D1596,32000,0.019994,0.343019
7A2D1596,33000,0.016584,0.510125
7A2D1596,34000,0.004267,0.048556
7A2D1596,35000,0.023006,0.602746
7A2D1596,36000,0.012911,0.150854
7A2D1596,37000,0.027436,0.916773
7A2D1596,38000,0.21088,0.234955
7A2D1596,39000,0.018264,0.494567
7A2D1596,40000,0.012275,0.087283
7A2D1596,41000,0.027104,1.033914
7A2D1596,42000,0.010667,0.128288
7A2D1596,43000,0.027904,0.934207
7A2D1596,44000,0.024446,0.595619
7A2D1596,45000,0.018767,0.307111
7A2D1596,46000,0.033879,1.16751
7A2D1596,47000,0.0458,2.253879
7A2D1596,48000,0.014812,0.28062
7A2D1596,49000,0.017641,0.307598
7A2D1596,50000,0.012022,0.198021
7A2D1596,51000,0.034601,1.123398
7A2D1596,52000,0.006248,0.078532
7A2D1596,53000,0.017266,0.313324
7A2D1596,54000,0.028337,0.794614
7A2D1596,55000,0.017737,0.345818
7A2D1596,56000,0.010803,0.152594
7A2D1596,57000,0.02692,0.73111
7A2D1596,58000,0.336647,1.787726
7A2D1596,59000,0.00859,0.122606
7A2D1596,60000,0.030367,0.706804
7A2D1596,61000,0.026306,0.859483
7A2D1596,62000,0.005364,0.035793
7A2D1596,63000,0.029652,0.88782
7A2D1596,64000,0.015591,0.448929
7A2D1596,65000,0.021314,0.492548
7A2D1596,66000,0.022432,0.655604
7A2D1596,67000,0.035893,1.432839
7A2D1596,68000,0.01888,0.778501
7A2D1596,69000,0.008106,0.078799
7A2D1596,70000,0.023018,0.721902
7A2D1596,71000,0.027103,0.693239
7A2D1596,72000,0.029119,0.99553
7A2D1596,73000,0.02181,0.569667
7A2D1596,74000,0.029999,1.012602
7A2D1596,75000,0.010383,0.117703
7A2D1596,76000,0.012049,0.217931
7A2D1596,77000,0.02132,0.563802
7A2D1596,78000,0.039763,1.706674
7A2D1596,79000,0.033389,1.288051
7A2D1596,80000,0.384629,1.342145
7A2D1596,81000,0.018481,0.334232
7A2D1596,82000,0.007394,0.095017
7A2D1596,83000,0.036247,1.327418
7A2D1596,84000,0.04476,2.1633
7A2D1596,85000,0.020337,0.426263
7A2D1596,86000,0.009073,0.119334
7A2D1596,87000,0.042827,1.984031
7A2D1596,88000,0.034747,1.25942
7A2D1596,89000,0.013729,0.24391
7A2D1596,90000,0.03159,1.086759
7A2D1596,91000,0.022703,0.572492
7A2D1596,92000,0.043412,2.253469
7A2D1596,93000,0.050332,2.828976
7A2D1596,94000,0.02849,0.818099
7A2D1596,95000,0.01796,0.40707
7A2D1596,96000,0.025455,0.759886
7A2D1596,97000,0.038079,1.551738
7A2D1596,98000,0.020579,0.53798
7A2D1596,99000,0.015927,0.361731
7A2D1596,100000,0.014719,0.222244
