0328E1B5,0,0.001726
0328E1B5,1,0.001652
0328E1B5,2,0.001767
0328E1B5,3,0.001879
0328E1B5,4,0.001488
0328E1B5,5,0.001849
0328E1B5,6,0.002042
0328E1B5,7,0.001905
0328E1B5,8,0.002216
0328E1B5,9,0.002174
0328E1B5,10,0.002337
0328E1B5,11,0.002198
0328E1B5,12,0.00376
0328E1B5,13,0.001871
0328E1B5,14,0.002212
0328E1B5,15,0.00201
0328E1B5,16,0.002922
0328E1B5,17,0.002469
0328E1B5,18,0.002095
0328E1B5,19,0.002972
0328E1B5,20,0.002469
0328E1B5,21,0.002322
0328E1B5,22,0.002431
0328E1B5,23,0.004124
0328E1B5,24,0.004691
0328E1B5,25,0.002398
0328E1B5,26,0.002986
0328E1B5,27,0.001931
0328E1B5,28,0.00226
0328E1B5,29,0.002355
0328E1B5,30,0.002539
0328E1B5,31,0.002242
0328E1B5,32,0.002608
0328E1B5,33,0.002531
0328E1B5,34,0.002132
0328E1B5,35,0.002492
0328E1B5,36,0.002555
0328E1B5,37,0.002333
0328E1B5,38,0.002088
0328E1B5,39,0.002524
0328E1B5,40,0.002328
0328E1B5,41,0.002607
0328E1B5,42,0.002398
0328E1B5,43,0.002745
0328E1B5,44,0.002663
0328E1B5,45,0.002695
0328E1B5,46,0.00246
0328E1B5,47,0.002733
0328E1B5,48,0.002151
0328E1B5,49,0.001704
0328E1B5,50,0.002349
0328E1B5,51,0.001982
0328E1B5,52,0.001992
0328E1B5,53,0.001961
0328E1B5,54,0.002736
0328E1B5,55,0.002445
0328E1B5,56,0.001712
0328E1B5,57,0.002041
0328E1B5,58,0.002261
0328E1B5,59,0.002078
0328E1B5,60,0.002709
0328E1B5,61,0.003315
0328E1B5,62,0.003188
0328E1B5,63,0.002831
0328E1B5,64,0.002363
0328E1B5,65,0.00165
0328E1B5,66,0.002677
0328E1B5,67,0.002321
0328E1B5,68,0.003443
0328E1B5,69,0.002509
0328E1B5,70,0.003133
0328E1B5,71,0.002436
0328E1B5,72,0.002459
0328E1B5,73,0.003168
0328E1B5,74,0.002179
0328E1B5,75,0.002427
0328E1B5,76,0.002944
0328E1B5,77,0.00193
0328E1B5,78,0.002621
0328E1B5,79,0.001805
0328E1B5,80,0.002925
0328E1B5,81,0.002493
0328E1B5,82,0.002838
0328E1B5,83,0.002566
0328E1B5,84,0.006228
0328E1B5,85,0.003104
0328E1B5,86,0.002911
0328E1B5,87,0.00284
0328E1B5,88,0.003097
0328E1B5,89,0.00253
0328E1B5,90,0.003085
0328E1B5,91,0.003271
0328E1B5,92,0.002728
0328E1B5,93,0.002542
0328E1B5,94,0.002825
0328E1B5,95,0.00287
0328E1B5,96,0.00286
0328E1B5,97,0.002437
0328E1B5,98,0.00188
0328E1B5,99,0.002595
6CE29B6E,0,0.001743
6CE29B6E,1,0.002533
6CE29B6E,2,0.001734
6CE29B6E,3,0.001396
6CE29B6E,4,0.001393
6CE29B6E,5,0.003046
6CE29B6E,6,0.001882
6CE29B6E,7,0.001639
6CE29B6E,8,0.001822
6CE29B6E,9,0.001971
6CE29B6E,10,0.002668
6CE29B6E,11,0.0017
6CE29B6E,12,0.001997
6CE29B6E,13,0.00152
6CE29B6E,14,0.002492
6CE29B6E,15,0.002063
6CE29B6E,16,0.002084
6CE29B6E,17,0.002161
6CE29B6E,18,0.002062
6CE29B6E,19,0.002061
6CE29B6E,20,0.002004
6CE29B6E,21,0.00215
6CE29B6E,22,0.001905
6CE29B6E,23,0.001872
6CE29B6E,24,0.002202
6CE29B6E,25,0.001906
6CE29B6E,26,0.001966
6CE29B6E,27,0.001792
6CE29B6E,28,0.00161
6CE29B6E,29,0.002017
6CE29B6E,30,0.001652
6CE29B6E,31,0.001606
6CE29B6E,32,0.00182
6CE29B6E,33,0.002251
6CE29B6E,34,0.002703
6CE29B6E,35,0.002212
6CE29B6E,36,0.002486
6CE29B6E,37,0.003259
6CE29B6E,38,0.002067
6CE29B6E,39,0.003034
6CE29B6E,40,0.002255
6CE29B6E,41,0.001597
6CE29B6E,42,0.002058
6CE29B6E,43,0.002225
6CE29B6E,44,0.002308
6CE29B6E,45,0.00257
6CE29B6E,46,0.001774
6CE29B6E,47,0.002536
6CE29B6E,48,0.002024
6CE29B6E,49,0.002503
6CE29B6E,50,0.002267
6CE29B6E,51,0.002058
6CE29B6E,52,0.002027
6CE29B6E,53,0.001818
6CE29B6E,54,0.00223
6CE29B6E,55,0.002634
6CE29B6E,56,0.002688
6CE29B6E,57,0.00197
6CE29B6E,58,0.002202
6CE29B6E,59,0.002937
6CE29B6E,60,0.002295
6CE29B6E,61,0.002066
6CE29B6E,62,0.0016
6CE29B6E,63,0.001754
6CE29B6E,64,0.001769
6CE29B6E,65,0.001887
6CE29B6E,66,0.002041
6CE29B6E,67,0.001657
6CE29B6E,68,0.001744
6CE29B6E,69,0.002298
6CE29B6E,70,0.002207
6CE29B6E,71,0.002215
6CE29B6E,72,0.002392
6CE29B6E,73,0.001833
6CE29B6E,74,0.00235
6CE29B6E,75,0.002438
6CE29B6E,76,0.002123
6CE29B6E,77,0.002077
6CE29B6E,78,0.001936
6CE29B6E,79,0.002254
6CE29B6E,80,0.001624
6CE29B6E,81,0.001973
6CE29B6E,82,0.002294
6CE29B6E,83,0.002282
6CE29B6E,84,0.001952
6CE29B6E,85,0.00254
6CE29B6E,86,0.002163
6CE29B6E,87,0.002604
6CE29B6E,88,0.001813
6CE29B6E,89,0.001968
6CE29B6E,90,0.002622
6CE29B6E,91,0.001608
6CE29B6E,92,0.003068
6CE29B6E,93,0.002492
6CE29B6E,94,0.003393
6CE29B6E,95,0.00206
6CE29B6E,96,0.002451
6CE29B6E,97,0.002008
6CE29B6E,98,0.002187
6CE29B6E,99,0.00162
7901C86A,0,0.000814
7901C86A,1,0.000708
7901C86A,2,0.001014
7901C86A,3,0.001151
7901C86A,4,0.001039
7901C86A,5,0.000901
7901C86A,6,0.000866
7901C86A,7,0.001083
7901C86A,8,0.000765
7901C86A,9,0.000833
7901C86A,10,0.001382
7901C86A,11,0.001258
7901C86A,12,0.000975
7901C86A,13,0.001233
7901C86A,14,0.001064
7901C86A,15,0.001261
7901C86A,16,0.000696
7901C86A,17,0.000904
7901C86A,18,0.001318
7901C86A,19,0.001355
7901C86A,20,0.000926
7901C86A,21,0.001627
7901C86A,22,0.001047
7901C86A,23,0.001789
7901C86A,24,0.001037
7901C86A,25,0.001125
7901C86A,26,0.000978
7901C86A,27,0.001287
7901C86A,28,0.00104
7901C86A,29,0.001808
7901C86A,30,0.001021
7901C86A,31,0.001506
7901C86A,32,0.001067
7901C86A,33,0.00158
7901C86A,34,0.001539
7901C86A,35,0.000959
7901C86A,36,0.001561
7901C86A,37,0.000902
7901C86A,38,0.001371
7901C86A,39,0.001303
7901C86A,40,0.001148
7901C86A,41,0.001626
7901C86A,42,0.00126
7901C86A,43,0.001768
7901C86A,44,0.001173
7901C86A,45,0.001473
7901C86A,46,0.000963
7901C86A,47,0.001364
7901C86A,48,0.001003
7901C86A,49,0.001285
7901C86A,50,0.001783
7901C86A,51,0.001136
7901C86A,52,0.001193
7901C86A,53,0.001184
7901C86A,54,0.001664
7901C86A,55,0.001306
7901C86A,56,0.001275
7901C86A,57,0.001013
7901C86A,58,0.000897
7901C86A,59,0.001211
7901C86A,60,0.001515
7901C86A,61,0.001307
7901C86A,62,0.001742
7901C86A,63,0.002143
7901C86A,64,0.00101
7901C86A,65,0.001238
7901C86A,66,0.001793
7901C86A,67,0.001758
7901C86A,68,0.000941
7901C86A,69,0.001045
7901C86A,70,0.001236
7901C86A,71,0.001241
7901C86A,72,0.001151
7901C86A,73,0.001218
7901C86A,74,0.001744
7901C86A,75,0.001072
7901C86A,76,0.001354
7901C86A,77,0.00135
7901C86A,78,0.750394
7901C86A,79,0.001259
7901C86A,80,0.001481
7901C86A,81,0.0012
7901C86A,82,0.001776
7901C86A,83,0.001139
7901C86A,84,0.001583
7901C86A,85,0.001224
7901C86A,86,0.001188
7901C86A,87,0.000892
7901C86A,88,0.001352
7901C86A,89,0.001306
7901C86A,90,0.001134
7901C86A,91,0.002743
7901C86A,92,0.001178
7901C86A,93,0.001083
7901C86A,94,0.00139
7901C86A,95,0.001203
7901C86A,96,0.001199
7901C86A,97,0.001908
7901C86A,98,0.002032
7901C86A,99,0.001475
