375AE040,1000,0.005831,0.068637
375AE040,2000,0.010346,0.211089
375AE040,3000,0.015092,0.58701
375AE040,4000,0.022663,0.949851
375AE040,5000,0.023757,1.527009
375AE040,6000,0.033095,2.005333
375AE040,7000,0.036754,2.619899
375AE040,8000,0.037586,2.807626
375AE040,9000,0.038888,2.875476
375AE040,10000,0.037805,2.772298
D04C3081,1000,0.004238,0.039217
D04C3081,2000,0.007317,0.124614
D04C3081,3000,0.006977,0.107962
D04C3081,4000,0.006579,0.082277
D04C3081,5000,0.007583,0.105547
D04C3081,6000,0.006883,0.09091
D04C3081,7000,0.006826,0.097208
D04C3081,8000,0.007147,0.093468
D04C3081,9000,0.008256,0.152202
D04C3081,10000,0.007481,0.105535
ADF3C61A,1000,0.005346,0.068806
ADF3C61A,2000,0.00677,0.104692
ADF3C61A,3000,0.006872,0.110819
ADF3C61A,4000,0.007752,0.124133
ADF3C61A,5000,0.007171,0.115544
ADF3C61A,6000,0.010366,0.225517
ADF3C61A,7000,0.008491,0.14209
ADF3C61A,8000,0.008878,0.160272
ADF3C61A,9000,0.008181,0.141881
ADF3C61A,10000,0.009076,0.167195
