1D1CC5AD,500,0.00054,0.001976
1D1CC5AD,1000,0.005572,0.056391
1D1CC5AD,1500,0.000799,0.002735
1D1CC5AD,2000,0.002104,0.010254
1D1CC5AD,2500,0.000805,0.002823
1D1CC5AD,3000,0.00051,0.001508
1D1CC5AD,3500,0.001288,0.004356
1D1CC5AD,4000,0.001262,0.004184
1D1CC5AD,4500,0.001086,0.004479
1D1CC5AD,5000,0.000513,0.001558
1D1CC5AD,5500,0.000972,0.002652
1D1CC5AD,6000,0.002193,0.011517
1D1CC5AD,6500,0.001136,0.003908
1D1CC5AD,7000,0.010432,0.124575
1D1CC5AD,7500,0.001243,0.004643
1D1CC5AD,8000,0.002128,0.009063
1D1CC5AD,8500,0.002805,0.005394
1D1CC5AD,9000,0.001719,0.006011
1D1CC5AD,9500,0.000953,0.003467
1D1CC5AD,10000,0.001741,0.003712
1D1CC5AD,10500,0.00869,0.122104
1D1CC5AD,11000,0.00332,0.014446
1D1CC5AD,11500,0.001128,0.003532
1D1CC5AD,12000,0.000815,0.002908
1D1CC5AD,12500,0.002973,0.016974
1D1CC5AD,13000,0.000946,0.003231
1D1CC5AD,13500,0.001262,0.004917
1D1CC5AD,14000,0.00104,0.00341
1D1CC5AD,14500,0.002163,0.007115
1D1CC5AD,15000,0.013943,0.265183
1D1CC5AD,15500,0.005386,0.046516
1D1CC5AD,16000,0.003727,0.02535
1D1CC5AD,16500,0.001387,0.005116
1D1CC5AD,17000,0.002753,0.015586
1D1CC5AD,17500,0.010258,0.137728
1D1CC5AD,18000,0.000744,0.002844
1D1CC5AD,18500,0.000959,0.002788
1D1CC5AD,19000,0.001535,0.006651
1D1CC5AD,19500,0.001078,0.004705
1D1CC5AD,20000,0.001362,0.004325
