4D50C22A,1000,0.001438,0.00589
4D50C22A,2000,0.001411,0.005563
4D50C22A,3000,0.001916,0.009107
4D50C22A,4000,0.002336,0.015581
4D50C22A,5000,0.001898,0.012028
4D50C22A,6000,0.00145,0.009159
4D50C22A,7000,0.001738,0.009235
4D50C22A,8000,0.002249,0.014793
4D50C22A,9000,0.001764,0.011361
4D50C22A,10000,0.001648,0.009576
4D50C22A,11000,0.001573,0.009422
4D50C22A,12000,0.00199,0.014763
4D50C22A,13000,0.001421,0.00881
4D50C22A,14000,0.00201,0.013799
4D50C22A,15000,0.001802,0.011178
4D50C22A,16000,0.001918,0.010173
4D50C22A,17000,0.002195,0.016138
4D50C22A,18000,0.002118,0.012438
4D50C22A,19000,0.001825,0.010827
4D50C22A,20000,0.001669,0.009838
4D50C22A,21000,0.001728,0.009818
4D50C22A,22000,0.001777,0.010097
4D50C22A,23000,0.00207,0.013076
4D50C22A,24000,0.002046,0.012847
4D50C22A,25000,0.002055,0.015506
4D50C22A,26000,0.002277,0.010695
4D50C22A,27000,0.001974,0.013472
4D50C22A,28000,0.001572,0.009231
4D50C22A,29000,0.002382,0.016436
4D50C22A,30000,0.001746,0.010203
4D50C22A,31000,0.002119,0.011333
4D50C22A,32000,0.002397,0.012417
4D50C22A,33000,0.002293,0.009229
4D50C22A,34000,0.001796,0.014424
4D50C22A,35000,0.001954,0.011295
4D50C22A,36000,0.001677,0.009262
4D50C22A,37000,0.002215,0.01219
4D50C22A,38000,0.002194,0.017889
4D50C22A,39000,0.002111,0.012141
4D50C22A,40000,0.002115,0.015868
4D50C22A,41000,0.002251,0.014269
4D50C22A,42000,0.00175,0.01114
4D50C22A,43000,0.002691,0.019208
4D50C22A,44000,0.002316,0.010206
4D50C22A,45000,0.002321,0.012444
4D50C22A,46000,0.002416,0.01619
4D50C22A,47000,0.002083,0.014436
4D50C22A,48000,0.001753,0.0085
4D50C22A,49000,0.001884,0.012383
4D50C22A,50000,0.002372,0.015437
4D50C22A,51000,0.001749,0.009778
4D50C22A,52000,0.003163,0.016936
4D50C22A,53000,0.002677,0.019274
4D50C22A,54000,0.002125,0.014316
4D50C22A,55000,0.001886,0.009987
4D50C22A,56000,0.003694,0.009632
4D50C22A,57000,0.001696,0.009379
4D50C22A,58000,0.002042,0.011801
4D50C22A,59000,0.001908,0.012775
4D50C22A,60000,0.002328,0.014233
4D50C22A,61000,0.001975,0.010686
4D50C22A,62000,0.001615,0.010267
4D50C22A,63000,0.00172,0.011962
4D50C22A,64000,0.001854,0.0119
4D50C22A,65000,0.002335,0.013631
4D50C22A,66000,0.001899,0.00986
4D50C22A,67000,0.001728,0.008692
4D50C22A,68000,0.001607,0.010645
4D50C22A,69000,0.002404,0.013501
4D50C22A,70000,0.001674,0.008534
4D50C22A,71000,0.002809,0.015296
4D50C22A,72000,0.002164,0.014516
4D50C22A,73000,0.003005,0.016398
4D50C22A,74000,0.002184,0.019172
4D50C22A,75000,0.0026,0.014672
4D50C22A,76000,0.002289,0.013141
4D50C22A,77000,0.001921,0.013964
4D50C22A,78000,0.001723,0.010621
4D50C22A,79000,0.002023,0.011288
4D50C22A,80000,0.001679,0.011026
4D50C22A,81000,0.002209,0.015777
4D50C22A,82000,0.001797,0.011122
4D50C22A,83000,0.002162,0.013891
4D50C22A,84000,0.001867,0.013398
4D50C22A,85000,0.001749,0.010225
4D50C22A,86000,0.002412,0.016239
4D50C22A,87000,0.002276,0.015842
4D50C22A,88000,0.001713,0.010093
4D50C22A,89000,0.001518,0.010149
4D50C22A,90000,0.001872,0.010923
4D50C22A,91000,0.001761,0.010924
4D50C22A,92000,0.001898,0.012276
4D50C22A,93000,0.002132,0.011192
4D50C22A,94000,0.002076,0.013518
4D50C22A,95000,0.002,0.01445
4D50C22A,96000,0.001893,0.010531
4D50C22A,97000,0.001712,0.010541
4D50C22A,98000,0.002379,0.015403
4D50C22A,99000,0.001941,0.009842
4D50C22A,100000,0.002432,0.0147
797099EE,1000,0.0014,0.009615
797099EE,2000,0.001227,0.008847
797099EE,3000,0.001569,0.010293
797099EE,4000,0.001623,0.010082
797099EE,5000,0.001791,0.007549
797099EE,6000,0.001779,0.01373
797099EE,7000,0.001553,0.008586
797099EE,8000,0.002115,0.012708
797099EE,9000,0.001686,0.010035
797099EE,10000,0.001347,0.006491
797099EE,11000,0.001905,0.010583
797099EE,12000,0.001728,0.012181
797099EE,13000,0.001595,0.010302
797099EE,14000,0.001831,0.011569
797099EE,15000,0.00186,0.014735
797099EE,16000,0.00186,0.010703
797099EE,17000,0.002018,0.013701
797099EE,18000,0.002127,0.014833
797099EE,19000,0.00241,0.01333
797099EE,20000,0.00186,0.014218
797099EE,21000,0.001865,0.011272
797099EE,22000,0.002111,0.013748
797099EE,23000,0.001807,0.013893
797099EE,24000,0.00226,0.01396
797099EE,25000,0.001851,0.013991
797099EE,26000,0.00173,0.012706
797099EE,27000,0.002455,0.012322
797099EE,28000,0.001965,0.012714
797099EE,29000,0.003213,0.011416
797099EE,30000,0.002368,0.013993
797099EE,31000,0.002201,0.01354
797099EE,32000,0.001933,0.016177
797099EE,33000,0.002115,0.011731
797099EE,34000,0.001687,0.011219
797099EE,35000,0.001888,0.016281
797099EE,36000,0.001661,0.010525
797099EE,37000,0.002176,0.014869
797099EE,38000,0.001917,0.016488
797099EE,39000,0.003238,0.014829
797099EE,40000,0.001755,0.012346
797099EE,41000,0.002231,0.015706
797099EE,42000,0.002034,0.014919
797099EE,43000,0.002241,0.014488
797099EE,44000,0.00132,0.00766
797099EE,45000,0.001861,0.01263
797099EE,46000,0.002166,0.016926
797099EE,47000,0.002104,0.013038
797099EE,48000,0.002053,0.015763
797099EE,49000,0.001778,0.009841
797099EE,50000,0.001735,0.013762
797099EE,51000,0.002135,0.013575
797099EE,52000,0.00186,0.013016
797099EE,53000,0.002096,0.014916
797099EE,54000,0.001736,0.011975
797099EE,55000,0.001921,0.012389
797099EE,56000,0.002071,0.015347
797099EE,57000,0.002169,0.659096
797099EE,58000,0.001731,0.011413
797099EE,59000,0.002042,0.013551
797099EE,60000,0.002038,0.014738
797099EE,61000,0.002591,0.015843
797099EE,62000,0.001899,0.013751
797099EE,63000,0.001882,0.015497
797099EE,64000,0.002113,0.014183
797099EE,65000,0.00152,0.008788
797099EE,66000,0.002067,0.011938
797099EE,67000,0.003061,0.013417
797099EE,68000,0.002215,0.016065
797099EE,69000,0.002208,0.016099
797099EE,70000,0.002347,0.014803
797099EE,71000,0.002243,0.015849
797099EE,72000,0.001895,0.013136
797099EE,73000,0.001989,0.012816
797099EE,74000,0.002156,0.013335
797099EE,75000,0.002372,0.017335
797099EE,76000,0.002616,0.017211
797099EE,77000,0.001826,0.012913
797099EE,78000,0.002077,0.013122
797099EE,79000,0.002121,0.016212
797099EE,80000,0.001941,0.012725
797099EE,81000,0.002016,0.014605
797099EE,82000,0.00225,0.014232
797099EE,83000,0.002415,0.017494
797099EE,84000,0.002343,0.013683
797099EE,85000,0.002108,0.016754
797099EE,86000,0.002067,0.013716
797099EE,87000,0.002161,0.011357
797099EE,88000,0.002446,0.017698
797099EE,89000,0.002374,0.014838
797099EE,90000,0.0024,0.018856
797099EE,91000,0.001954,0.012999
797099EE,92000,0.001706,0.010795
797099EE,93000,0.001935,0.012457
797099EE,94000,0.001921,0.014298
797099EE,95000,0.001975,0.013926
797099EE,96000,0.002172,0.017537
797099EE,97000,0.002073,0.014406
797099EE,98000,0.002022,0.011777
797099EE,99000,0.001891,0.012541
797099EE,100000,0.002885,0.014282
06E031E5,1000,0.001329,0.006609
06E031E5,2000,0.00143,0.007795
06E031E5,3000,0.00163,0.009237
06E031E5,4000,0.001235,0.006435
06E031E5,5000,0.001483,0.008842
06E031E5,6000,0.001523,0.008751
06E031E5,7000,0.00165,0.010564
06E031E5,8000,0.001688,0.010738
06E031E5,9000,0.001445,0.008326
06E031E5,10000,0.001247,0.006799
06E031E5,11000,0.001572,0.008914
06E031E5,12000,0.001724,0.00854
06E031E5,13000,0.001729,0.008881
06E031E5,14000,0.001677,0.012231
06E031E5,15000,0.001865,0.010132
06E031E5,16000,0.001992,0.009641
06E031E5,17000,0.00202,0.012942
06E031E5,18000,0.001686,0.009619
06E031E5,19000,0.001836,0.013515
06E031E5,20000,0.00148,0.009369
06E031E5,21000,0.001796,0.011075
06E031E5,22000,0.002074,0.010217
06E031E5,23000,0.001661,0.011773
06E031E5,24000,0.001842,0.010792
06E031E5,25000,0.001757,0.010637
06E031E5,26000,0.001593,0.008864
06E031E5,27000,0.001998,0.010572
06E031E5,28000,0.002545,0.010826
06E031E5,29000,0.001985,0.011043
06E031E5,30000,0.001856,0.010121
06E031E5,31000,0.001835,0.637962
06E031E5,32000,0.002907,0.012191
06E031E5,33000,0.001985,0.010999
06E031E5,34000,0.001966,0.011792
06E031E5,35000,0.001636,0.0101
06E031E5,36000,0.003065,0.013433
06E031E5,37000,0.001714,0.009669
06E031E5,38000,0.00212,0.011694
06E031E5,39000,0.00213,0.009404
06E031E5,40000,0.00157,0.009282
06E031E5,41000,0.002069,0.012979
06E031E5,42000,0.001953,0.013987
06E031E5,43000,0.001853,0.011973
06E031E5,44000,0.001906,0.012458
06E031E5,45000,0.002039,0.012826
06E031E5,46000,0.001715,0.009463
06E031E5,47000,0.001918,0.011798
06E031E5,48000,0.001709,0.010605
06E031E5,49000,0.00188,0.010525
06E031E5,50000,0.00198,0.011617
06E031E5,51000,0.001614,0.007443
06E031E5,52000,0.001843,0.01119
06E031E5,53000,0.001666,0.010419
06E031E5,54000,0.00188,0.010383
06E031E5,55000,0.001802,0.01165
06E031E5,56000,0.001772,0.009898
06E031E5,57000,0.002013,0.013224
06E031E5,58000,0.002045,0.012832
06E031E5,59000,0.001996,0.014097
06E031E5,60000,0.002001,0.011544
06E031E5,61000,0.001641,0.010753
06E031E5,62000,0.002139,0.012858
06E031E5,63000,0.001962,0.013101
06E031E5,64000,0.001977,0.011789
06E031E5,65000,0.001932,0.01262
06E031E5,66000,0.001979,0.010348
06E031E5,67000,0.001803,0.01337
06E031E5,68000,0.00198,0.010606
06E031E5,69000,0.001999,0.011136
06E031E5,70000,0.002084,0.01029
06E031E5,71000,0.001592,0.011193
06E031E5,72000,0.001994,0.010703
06E031E5,73000,0.002034,0.014464
06E031E5,74000,0.001804,0.01333
06E031E5,75000,0.00177,0.010713
06E031E5,76000,0.001972,0.010345
06E031E5,77000,0.001746,0.011441
06E031E5,78000,0.001896,0.012982
06E031E5,79000,0.001401,0.009201
06E031E5,80000,0.002097,0.011323
06E031E5,81000,0.001908,0.010953
06E031E5,82000,0.001949,0.010601
06E031E5,83000,0.001815,0.011241
06E031E5,84000,0.002219,0.015807
06E031E5,85000,0.002189,0.014754
06E031E5,86000,0.001838,0.012279
06E031E5,87000,0.002737,0.013147
06E031E5,88000,0.002067,0.012507
06E031E5,89000,0.001955,0.010006
06E031E5,90000,0.002082,0.011478
06E031E5,91000,0.002153,0.014697
06E031E5,92000,0.002364,0.012114
06E031E5,93000,0.001769,0.011125
06E031E5,94000,0.002117,0.014377
06E031E5,95000,0.002032,0.012021
06E031E5,96000,0.001929,0.013005
06E031E5,97000,0.002065,0.011185
06E031E5,98000,0.002317,0.015808
06E031E5,99000,0.002024,0.011502
06E031E5,100000,0.002028,0.012713
326AD8D6,1000,0.002999,0.029536
326AD8D6,2000,0.003076,0.030097
326AD8D6,3000,0.003204,0.030435
326AD8D6,4000,0.003574,0.03001
326AD8D6,5000,0.003495,0.032934
326AD8D6,6000,0.003584,0.035417
326AD8D6,7000,0.003527,0.035225
326AD8D6,8000,0.003682,0.039687
326AD8D6,9000,0.005522,0.034122
326AD8D6,10000,0.004003,0.033224
326AD8D6,11000,0.003191,0.033749
326AD8D6,12000,0.003793,0.034424
326AD8D6,13000,0.003249,0.034834
326AD8D6,14000,0.004157,0.029472
326AD8D6,15000,0.003682,1.136299
326AD8D6,16000,0.003336,0.028395
