2019-07-16 16:20:17,76C7954E,kaggle_home_credit,start_here_a_gentle_introduction,1,baseline,0.0,194.105506
2019-07-16 16:23:32,24CDCCF3,kaggle_home_credit,start_here_a_gentle_introduction,2,baseline,0.0,192.047626
2019-07-16 16:26:45,4D480A23,kaggle_home_credit,introduction_to_manual_feature_engineering,1,optimized,0.0,278.260254
2019-07-16 16:31:26,A37F43E5,kaggle_home_credit,start_here_a_gentle_introduction,1,optimized,0.0,252.652622
2019-07-16 16:35:40,24B10C95,kaggle_home_credit,introduction_to_manual_feature_engineering,2,optimized,0.0,271.58649
2019-07-16 16:40:13,091E3F98,kaggle_home_credit,start_here_a_gentle_introduction,2,optimized,0.0,251.182369
2019-07-16 16:44:26,D4468157,kaggle_home_credit,introduction_to_manual_feature_engineering,2,optimized,0.25,12.941536
2019-07-16 16:44:59,61FFACD6,kaggle_home_credit,start_here_a_gentle_introduction,2,optimized,0.25,59.076921
2019-07-16 16:46:06,72F1AB76,kaggle_home_credit,introduction_to_manual_feature_engineering,2,optimized,0.5,10.37322
2019-07-16 16:46:44,DF24EF0D,kaggle_home_credit,start_here_a_gentle_introduction,2,optimized,0.5,58.450386
2019-07-16 16:47:53,945372E2,kaggle_home_credit,introduction_to_manual_feature_engineering,2,optimized,0.75,11.970178
2019-07-16 16:48:33,5B85D487,kaggle_home_credit,start_here_a_gentle_introduction,2,optimized,0.75,57.974579
2019-07-16 16:49:42,7E77D99F,kaggle_home_credit,introduction_to_manual_feature_engineering,2,optimized,1.0,10.428373
2019-07-16 16:50:19,5296D767,kaggle_home_credit,start_here_a_gentle_introduction,2,optimized,1.0,57.80377
2019-07-16 16:51:28,844C0D72,kaggle_home_credit,introduction_to_manual_feature_engineering,1,baseline,0.0,207.351698
2019-07-16 16:54:56,D96ACC3C,kaggle_home_credit,introduction_to_manual_feature_engineering,2,baseline,0.0,207.22171
2019-07-16 16:58:24,F676CFD9,kaggle_home_credit,start_here_a_gentle_introduction,1,baseline,0.0,192.30728
2019-07-16 17:01:37,DEA70CBF,kaggle_home_credit,start_here_a_gentle_introduction,2,baseline,0.0,192.584916
2019-07-16 17:04:50,442C0DCB,kaggle_home_credit,introduction_to_manual_feature_engineering,1,optimized,0.0,278.795651
2019-07-16 17:09:31,9B2258AF,kaggle_home_credit,start_here_a_gentle_introduction,1,optimized,0.0,252.302661
2019-07-16 17:13:45,14F39524,kaggle_home_credit,introduction_to_manual_feature_engineering,2,optimized,0.0,280.230313
2019-07-16 17:18:27,0CADB5A0,kaggle_home_credit,start_here_a_gentle_introduction,2,optimized,0.0,252.090364
2019-07-16 17:22:41,F7674D40,kaggle_home_credit,introduction_to_manual_feature_engineering,2,optimized,0.25,12.711953
2019-07-16 17:23:14,2F606420,kaggle_home_credit,start_here_a_gentle_introduction,2,optimized,0.25,59.900924
2019-07-16 17:24:21,14030348,kaggle_home_credit,introduction_to_manual_feature_engineering,2,optimized,0.5,10.474918
2019-07-16 17:24:59,D1C76F3C,kaggle_home_credit,start_here_a_gentle_introduction,2,optimized,0.5,58.030916
2019-07-16 17:26:08,B795F815,kaggle_home_credit,introduction_to_manual_feature_engineering,2,optimized,0.75,10.399275
2019-07-16 17:26:46,9718A9EB,kaggle_home_credit,start_here_a_gentle_introduction,2,optimized,0.75,58.34099
2019-07-16 17:27:54,F82ABB33,kaggle_home_credit,introduction_to_manual_feature_engineering,2,optimized,1.0,10.529589
2019-07-16 17:28:32,122722A8,kaggle_home_credit,start_here_a_gentle_introduction,2,optimized,1.0,57.486627
2019-07-16 17:29:40,F03FCCD0,kaggle_home_credit,introduction_to_manual_feature_engineering,1,baseline,0.0,208.179263
2019-07-16 17:33:09,76C4A8AF,kaggle_home_credit,introduction_to_manual_feature_engineering,2,baseline,0.0,207.064696
