12:40:40,AB78E288,kaggle_home_credit,fork_taozhongxiao_start_here_a_gentle_introduction,storage_aware,0.0,3655450.6543,37478672.7578,13.525366
13:00:48,B723DBA4,kaggle_home_credit,start_here_a_gentle_introduction,simple,0.0,501351.93457,5544921.22949,52.532486
13:00:48,B723DBA4,kaggle_home_credit,introduction_to_manual_feature_engineering,simple,0.0,965410.124023,9159132.15039,12.737481
13:00:48,B723DBA4,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,simple,0.0,3655450.6543,37319035.4316,173.331503
13:00:48,B723DBA4,kaggle_home_credit,fork_cridata_start_here_a_gentle_introduction,simple,0.0,3655450.6543,37319035.4316,5.598086
13:00:48,B723DBA4,kaggle_home_credit,fork_taozhongxiao_start_here_a_gentle_introduction,simple,0.0,3655450.6543,37478672.7578,15.310382
13:07:44,D0D09A11,kaggle_home_credit,start_here_a_gentle_introduction,storage_aware,0.0,501351.93457,5544921.22949,53.550117
13:07:44,D0D09A11,kaggle_home_credit,introduction_to_manual_feature_engineering,storage_aware,0.0,965410.124023,9159132.15039,12.514975
13:07:44,D0D09A11,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,storage_aware,0.0,3655450.6543,37319035.4316,168.502414
13:07:44,D0D09A11,kaggle_home_credit,fork_cridata_start_here_a_gentle_introduction,storage_aware,0.0,3655450.6543,37319035.4316,5.568821
13:07:44,D0D09A11,kaggle_home_credit,fork_taozhongxiao_start_here_a_gentle_introduction,storage_aware,0.0,3655450.6543,37478672.7578,15.85201
