A28FE857,55,2347,0.001736,0.008534
A28FE857,56,3639,0.001586,0.005886
A28FE857,57,2591,0.001791,0.009195
A28FE857,58,2878,0.004735,0.053096
A28FE857,59,3184,0.001676,0.011561
A28FE857,60,1856,0.001588,0.004419
A28FE857,61,1811,0.00144,0.005035
A28FE857,62,1727,0.00236,0.011732
A28FE857,63,3967,0.004162,0.045607
A28FE857,64,2632,0.001235,0.004388
A28FE857,65,2343,0.001928,0.012382
A28FE857,66,1912,0.002339,0.016156
A28FE857,67,609,0.001265,0.00528
A28FE857,68,2138,0.001148,0.005468
A28FE857,69,1167,0.000892,0.002456
A28FE857,70,1514,0.002376,0.016896
A28FE857,71,1405,0.001374,0.007234
A28FE857,72,1616,0.000641,0.00157
A28FE857,73,1089,0.001336,0.007988
A28FE857,74,2543,0.002807,0.017627
A28FE857,75,3989,0.001901,0.008441
A28FE857,76,1789,0.002982,0.022556
A28FE857,77,2740,0.003981,0.033824
A28FE857,78,3086,0.002034,0.010199
A28FE857,79,1116,0.00298,0.022352
A28FE857,80,2797,0.000897,0.003513
A28FE857,81,2843,0.000961,0.00268
A28FE857,82,2311,0.001562,0.008049
A28FE857,83,1125,0.00319,0.022634
A28FE857,84,2187,0.001881,0.009122
A28FE857,85,3775,0.001291,0.005618
A28FE857,86,3821,0.001632,0.007346
A28FE857,87,3308,0.002122,0.014569
A28FE857,88,2159,0.001465,0.006119
A28FE857,89,2644,0.000907,0.004055
A28FE857,90,2236,0.000807,0.002498
A28FE857,91,3459,0.001954,0.009644
A28FE857,92,3699,0.001377,0.007325
A28FE857,93,2837,0.001346,0.005159
A28FE857,94,1829,0.001407,0.006591
A28FE857,95,3514,0.001732,0.008092
A28FE857,96,1654,0.003461,0.027126
A28FE857,97,543,0.00188,0.013564
A28FE857,98,581,0.00116,0.003712
A28FE857,99,2469,0.002366,0.015505
A28FE857,100,3639,0.002007,0.010163
A28FE857,101,2499,0.002814,0.020904
A28FE857,102,2001,0.001107,0.004198
A28FE857,103,2124,0.001808,0.011719
A28FE857,104,3385,0.002137,0.006797
A28FE857,105,1194,0.003719,0.034366
A28FE857,106,2904,0.002518,0.010523
A28FE857,107,1544,0.002232,0.011031
A28FE857,108,1620,0.001119,0.005784
A28FE857,109,2371,0.002135,0.015569
A28FE857,110,2970,0.000992,0.003882
A28FE857,111,3406,0.002496,0.016451
A28FE857,112,552,0.00126,0.004539
A28FE857,113,741,0.000523,0.00151
A28FE857,114,2224,0.001603,0.007291
A28FE857,115,3859,0.003178,0.022575
A28FE857,116,536,0.001288,0.004841
A28FE857,117,1735,0.001395,0.006697
A28FE857,118,1605,0.000922,0.003662
A28FE857,119,521,0.002425,0.016877
A28FE857,120,1791,0.000593,0.001789
A28FE857,121,2498,0.001711,0.007499
A28FE857,122,1935,0.002777,0.016963
A28FE857,123,2983,0.005567,0.085898
A28FE857,124,1649,0.007751,0.019833
A28FE857,125,2064,0.001148,0.005226
A28FE857,126,1640,0.001248,0.004175
A28FE857,127,2146,0.001496,0.007671
A28FE857,128,605,0.002645,0.019394
A28FE857,129,3164,0.002638,0.018108
A28FE857,130,1327,0.002771,0.020579
A28FE857,131,1892,0.001096,0.004198
A28FE857,132,2931,0.002156,0.010888
A28FE857,133,1081,0.001686,0.008294
A28FE857,134,1061,0.001868,0.010293
A28FE857,135,2788,0.001162,0.006145
A28FE857,136,2172,0.004777,0.064201
A28FE857,137,2939,0.007004,0.093134
A28FE857,138,1539,0.001383,0.008306
A28FE857,139,869,0.002028,0.012499
A28FE857,140,1387,0.003165,0.025359
A28FE857,141,2903,0.000952,0.002517
A28FE857,142,1067,0.001232,0.005448
A28FE857,143,1775,0.002691,0.016878
A28FE857,144,3720,0.002317,0.013962
A28FE857,145,2244,0.002155,0.010136
A28FE857,146,1857,0.003017,0.029402
A28FE857,147,3086,0.001674,0.008055
A28FE857,148,3482,0.002712,0.017429
A28FE857,149,3622,0.002335,0.015524
A28FE857,150,3324,0.000677,0.001851
A28FE857,151,3451,0.002132,0.014617
A28FE857,152,1187,0.00101,0.00328
A28FE857,153,1673,0.001538,0.006401
A28FE857,154,2131,0.001085,0.004018
A28FE857,155,1207,0.001714,0.011233
A28FE857,156,3110,0.002104,0.012145
A28FE857,157,3965,0.004571,0.048461
A28FE857,158,752,0.002226,0.017423
A28FE857,159,3947,0.001384,0.006529
A28FE857,160,516,0.001314,0.005524
A28FE857,161,617,0.000866,0.003747
A28FE857,162,3315,0.000906,0.00262
A28FE857,163,1048,0.000833,0.004016
A28FE857,164,2474,0.003591,0.044433
A28FE857,165,2570,0.004724,0.053661
A28FE857,166,892,0.000764,0.003776
A28FE857,167,3177,0.002742,0.017708
A28FE857,168,2931,0.001407,0.006578
A28FE857,169,1755,0.00141,0.006764
A28FE857,170,1195,0.00232,0.014962
A28FE857,171,2645,0.001576,0.008576
A28FE857,172,1499,0.001604,0.009484
A28FE857,173,3544,0.002939,0.021934
A28FE857,174,1283,0.000702,0.002257
A28FE857,175,526,0.00196,0.015487
A28FE857,176,704,0.000977,0.003775
A28FE857,177,1860,0.001346,0.004797
A28FE857,178,2048,0.001769,0.008217
A28FE857,179,2147,0.000906,0.004037
A28FE857,180,1380,0.001675,0.007193
A28FE857,181,1978,0.001926,0.011409
A28FE857,182,1847,0.002495,0.01378
A28FE857,183,1440,0.006381,0.050557
A28FE857,184,1483,0.000816,0.003121
A28FE857,185,3897,0.001453,0.007124
A28FE857,186,1664,0.001546,0.004727
A28FE857,187,829,0.001122,0.004015
A28FE857,188,2603,0.001286,0.004685
A28FE857,189,3630,0.002754,0.024526
A28FE857,190,2937,0.001442,0.007604
A28FE857,191,1892,0.001808,0.008516
A28FE857,192,3411,0.001618,0.009691
A28FE857,193,2626,0.001266,0.006071
A28FE857,194,2846,0.001856,0.008851
A28FE857,195,1909,0.006421,0.0594
A28FE857,196,1379,0.004007,0.033889
A28FE857,197,3521,0.002353,0.014956
A28FE857,198,2774,0.001895,0.011273
A28FE857,199,3449,0.003143,0.021653
A28FE857,200,2872,0.003371,0.021774
A28FE857,201,3733,0.002533,0.016388
A28FE857,202,1319,0.002868,0.020587
A28FE857,203,3476,0.002638,0.020427
A28FE857,204,3458,0.000886,0.003069
A28FE857,205,639,0.002239,0.012404
A28FE857,206,3041,0.001313,0.006325
A28FE857,207,3955,0.003296,0.038473
A28FE857,208,3211,0.003487,0.021559
A28FE857,209,754,0.001004,0.004439
A28FE857,210,1265,0.001939,0.010838
A28FE857,211,3252,0.001082,0.005951
A28FE857,212,2606,0.001081,0.003473
A28FE857,213,2234,0.001315,0.00456
A28FE857,214,3631,0.001858,0.008656
A28FE857,215,2619,0.000902,0.004412
A28FE857,216,3637,0.0012,0.004683
A28FE857,217,2210,0.001263,0.005947
A28FE857,218,1985,0.00146,0.006237
A28FE857,219,555,0.001022,0.004397
A28FE857,220,3323,0.00105,0.003074
A28FE857,221,2909,0.001832,0.009751
A28FE857,222,3487,0.005552,0.067593
A28FE857,223,1915,0.002483,0.019387
A28FE857,224,509,0.002019,0.012681
A28FE857,225,3112,0.001885,0.014303
A28FE857,226,1799,0.003503,0.015922
A28FE857,227,684,0.001213,0.004216
A28FE857,228,1907,0.000619,0.002059
A28FE857,229,3639,0.002963,0.027336
A28FE857,230,1508,0.001987,0.008603
A28FE857,231,2723,0.002889,0.016743
A28FE857,232,3816,0.002848,0.020185
A28FE857,233,2389,0.000797,0.002711
A28FE857,234,2178,0.002421,0.014339
A28FE857,235,3290,0.002871,0.019776
A28FE857,236,1962,0.000912,0.003312
A28FE857,237,3629,0.002164,0.013258
A28FE857,238,3360,0.001084,0.004604
A28FE857,239,2040,0.001074,0.004696
A28FE857,240,3290,0.001822,0.011739
A28FE857,241,2085,0.001331,0.006646
A28FE857,242,3635,0.007156,0.092499
A28FE857,243,1381,0.001979,0.011827
A28FE857,244,542,0.000824,0.003133
A28FE857,245,3918,0.000988,0.004089
A28FE857,246,3643,0.001095,0.003774
A28FE857,247,561,0.00086,0.003192
A28FE857,248,1342,0.002635,0.019289
A28FE857,249,3052,0.000638,0.0016
A28FE857,250,514,0.001242,0.004613
A28FE857,251,2499,0.003461,0.023587
A28FE857,252,2045,0.003053,0.019692
A28FE857,253,1287,0.001667,0.008563
A28FE857,254,2670,0.00264,0.020728
A28FE857,255,2797,0.001765,0.007158
A28FE857,256,1401,0.002065,0.009055
A28FE857,257,3961,0.001907,0.009931
A28FE857,258,1072,0.001361,0.007304
A28FE857,259,1089,0.000704,0.001955
A28FE857,260,3030,0.002173,0.013386
A28FE857,261,556,0.000672,0.002148
A28FE857,262,3628,0.003396,0.030945
A28FE857,263,1978,0.000843,0.002353
A28FE857,264,1810,0.00773,0.104131
A28FE857,265,1093,0.00161,0.00772
A28FE857,266,1806,0.000757,0.002596
A28FE857,267,2068,0.002606,0.018427
A28FE857,268,1059,0.0011,0.004749
A28FE857,269,1661,0.002269,0.018387
A28FE857,270,3524,0.002054,0.010879
A28FE857,271,3131,0.001133,0.004131
A28FE857,272,2458,0.001626,0.009318
A28FE857,273,546,0.000417,0.000919
A28FE857,274,2367,0.004873,0.052326
A28FE857,275,1590,0.001829,0.010558
A28FE857,276,1360,0.002637,0.019059
A28FE857,277,3848,0.000764,0.002317
A28FE857,278,642,0.000787,0.002484
A28FE857,279,561,0.001174,0.003849
A28FE857,280,1538,0.001199,0.00565
A28FE857,281,2052,0.002307,0.015815
A28FE857,282,794,0.001543,0.007361
A28FE857,283,868,0.00132,0.005092
A28FE857,284,2864,0.002305,0.013047
A28FE857,285,1185,0.001159,0.004365
A28FE857,286,3599,0.001371,0.007961
A28FE857,287,1198,0.003739,0.034248
A28FE857,288,2379,0.001204,0.004522
A28FE857,289,2928,0.001154,0.004233
A28FE857,290,1076,0.000862,0.002529
A28FE857,291,1924,0.003222,0.026619
A28FE857,292,2453,0.000916,0.003917
A28FE857,293,1676,0.025319,0.089668
A28FE857,294,954,0.001698,0.009542
A28FE857,295,2160,0.002711,0.021526
A28FE857,296,1133,0.00091,0.002615
A28FE857,297,2618,0.001659,0.00422
A28FE857,298,574,0.005161,0.032646
A28FE857,299,2530,0.001045,0.004996
A28FE857,300,3723,0.003146,0.023035
A28FE857,301,1983,0.00376,0.026843
A28FE857,302,3627,0.001291,0.006516
A28FE857,303,2202,0.001718,0.008285
A28FE857,304,3687,0.001049,0.004257
A28FE857,305,2850,0.001996,0.013225
A28FE857,306,750,0.00169,0.008224
A28FE857,307,3791,0.000788,0.002591
A28FE857,308,1154,0.002105,0.022394
A28FE857,309,2933,0.001251,0.005686
A28FE857,310,3163,0.001419,0.006316
A28FE857,311,1494,0.000684,0.001866
A28FE857,312,3029,0.002058,0.013499
A28FE857,313,1890,0.00164,0.008665
A28FE857,314,1519,0.002146,0.011055
A28FE857,315,1620,0.001954,0.010668
A28FE857,316,1328,0.001955,0.012716
A28FE857,317,836,0.00089,0.003384
A28FE857,318,3486,0.001839,0.007585
A28FE857,319,2697,0.001051,0.005008
A28FE857,320,722,0.002128,0.013558
A28FE857,321,2123,0.003501,0.026742
A28FE857,322,2598,0.001286,0.005851
A28FE857,323,2571,0.001806,0.010038
A28FE857,324,2719,0.002517,0.018413
A28FE857,325,3531,0.001524,0.006435
A28FE857,326,754,0.002127,0.011723
A28FE857,327,3515,0.002729,0.019649
A28FE857,328,3812,0.003683,0.039796
A28FE857,329,1430,0.00158,0.007831
A28FE857,330,2576,0.00182,0.010214
A28FE857,331,1152,0.001787,0.009519
A28FE857,332,1542,0.002119,0.013963
A28FE857,333,2730,0.001324,0.004816
A28FE857,334,3606,0.001148,0.003563
A28FE857,335,3961,0.001413,0.007615
A28FE857,336,1705,0.00217,0.011699
A28FE857,337,783,0.002547,0.018075
A28FE857,338,3419,0.002082,0.01332
A28FE857,339,3402,0.002821,0.018823
A28FE857,340,1769,0.002175,0.014742
A28FE857,341,2000,0.001171,0.004531
A28FE857,342,1182,0.001724,0.007937
A28FE857,343,2701,0.001326,0.006691
A28FE857,344,3921,0.002126,0.012344
A28FE857,345,1633,0.001863,0.010092
A28FE857,346,3669,0.001008,0.004031
A28FE857,347,2254,0.001255,0.003666
A28FE857,348,1628,0.000909,0.003443
A28FE857,349,1071,0.001894,0.011063
A28FE857,350,968,0.000835,0.003118
A28FE857,351,1725,0.00375,0.039092
A28FE857,352,2682,0.00081,0.004356
A28FE857,353,3961,0.002868,0.018871
A28FE857,354,1600,0.001394,0.007013
A28FE857,355,1463,0.001128,0.004724
A28FE857,356,2124,0.004637,0.050996
A28FE857,357,3736,0.000907,0.003502
A28FE857,358,521,0.001525,0.008154
A28FE857,359,3973,0.002398,0.013607
A28FE857,360,3942,0.002056,0.011696
A28FE857,361,1131,0.000862,0.002797
A28FE857,362,2881,0.001651,0.010765
A28FE857,363,3157,0.00118,0.004417
A28FE857,364,966,0.003565,0.034102
A28FE857,365,530,0.001045,0.003127
A28FE857,366,3094,0.004285,0.031659
A28FE857,367,3142,0.003958,0.043321
A28FE857,368,2464,0.002896,0.020679
A28FE857,369,606,0.000824,0.002522
A28FE857,370,2719,0.001333,0.006342
A28FE857,371,2628,0.000985,0.003222
A28FE857,372,2858,0.002051,0.013668
A28FE857,373,3990,0.001767,0.011285
A28FE857,374,812,0.001149,0.004808
A28FE857,375,3066,0.0013,0.003719
A28FE857,376,2485,0.003333,0.023998
A28FE857,377,3650,0.001173,0.004583
A28FE857,378,2520,0.002564,0.019352
A28FE857,379,619,0.000508,0.001447
A28FE857,380,840,0.000796,0.002718
A28FE857,381,1706,0.001339,0.006206
A28FE857,382,2481,0.004526,0.045868
A28FE857,383,3922,0.003811,0.027542
A28FE857,384,1356,0.001367,0.006903
A28FE857,385,2355,0.002589,0.019768
A28FE857,386,1091,0.001117,0.00337
A28FE857,387,2714,0.0016,0.005423
A28FE857,388,3225,0.001133,0.004319
A28FE857,389,3419,0.002768,0.012788
A28FE857,390,3567,0.003014,0.017626
A28FE857,391,519,0.000773,0.002616
A28FE857,392,2516,0.001984,0.010973
A28FE857,393,2660,0.001091,0.003972
A28FE857,394,737,0.002675,0.019247
A28FE857,395,2844,0.001514,0.006216
A28FE857,396,1228,0.0013,0.005676
A28FE857,397,2563,0.001612,0.007399
A28FE857,398,3511,0.002526,0.014358
A28FE857,399,2095,0.001401,0.008163
A28FE857,400,910,0.000983,0.00375
A28FE857,401,2053,0.001493,0.006164
A28FE857,402,3415,0.001837,0.008239
A28FE857,403,1740,0.003146,0.024423
A28FE857,404,2623,0.003622,0.029733
A28FE857,405,3159,0.001838,0.010311
A28FE857,406,3535,0.001644,0.007969
A28FE857,407,3689,0.005354,0.063832
A28FE857,408,1879,0.001485,0.00586
A28FE857,409,1728,0.001786,0.011061
A28FE857,410,3623,0.000751,0.002116
A28FE857,411,1368,0.002109,0.01255
A28FE857,412,2088,0.001899,0.012234
A28FE857,413,803,0.001156,0.0043
A28FE857,414,3015,0.001398,0.006201
A28FE857,415,1464,0.001086,0.004872
A28FE857,416,3053,0.002346,0.010332
A28FE857,417,2383,0.002222,0.01286
A28FE857,418,3961,0.001883,0.008607
A28FE857,419,559,0.000599,0.001727
A28FE857,420,3706,0.001352,0.005439
A28FE857,421,755,0.001184,0.004682
A28FE857,422,1555,0.00214,0.013222
A28FE857,423,2373,0.002333,0.013537
A28FE857,424,1278,0.00087,0.003922
A28FE857,425,2775,0.002639,0.015949
A28FE857,426,1325,0.001807,0.008229
A28FE857,427,2319,0.001305,0.0079
A28FE857,428,3895,0.001955,0.011218
A28FE857,429,517,0.001469,0.008335
A28FE857,430,3277,0.003194,0.028511
A28FE857,431,1349,0.002634,0.016708
A28FE857,432,3765,0.005936,0.07761
A28FE857,433,2116,0.001364,0.007703
A28FE857,434,1139,0.005128,0.027641
A28FE857,435,1306,0.001007,0.004424
A28FE857,436,2727,0.001842,0.011895
A28FE857,437,2768,0.004426,0.038355
A28FE857,438,2767,0.0024,0.018604
A28FE857,439,2987,0.000835,0.003772
A28FE857,440,3939,0.004306,0.033253
A28FE857,441,1105,0.001175,0.004915
A28FE857,442,574,0.001137,0.005232
A28FE857,443,726,0.000818,0.002953
A28FE857,444,889,0.001241,0.005392
A28FE857,445,2788,0.002722,0.020827
A28FE857,446,2322,0.001459,0.006094
A28FE857,447,1613,0.002144,0.013447
A28FE857,448,3492,0.000866,0.003978
A28FE857,449,3721,0.001144,0.005372
A28FE857,450,3465,0.000882,0.003229
A28FE857,451,2094,0.002078,0.011738
A28FE857,452,2889,0.001772,0.009526
A28FE857,453,3014,0.001261,0.009694
A28FE857,454,2220,0.002386,0.018101
A28FE857,455,1248,0.002073,0.013005
A28FE857,456,2971,0.002389,0.01405
A28FE857,457,2559,0.000982,0.00428
A28FE857,458,3373,0.002912,0.018486
A28FE857,459,2082,0.005351,0.039622
A28FE857,460,2830,0.002946,0.016467
A28FE857,461,3314,0.001203,0.004793
A28FE857,462,2189,0.00103,0.004415
A28FE857,463,3568,0.001087,0.004772
A28FE857,464,1928,0.000934,0.003315
A28FE857,465,936,0.001111,0.003739
A28FE857,466,628,0.00167,0.008636
A28FE857,467,2108,0.00176,0.007484
A28FE857,468,3167,0.006533,0.037851
A28FE857,469,2009,0.005568,0.084066
A28FE857,470,3304,0.000735,0.002058
A28FE857,471,2543,0.001118,0.004499
A28FE857,472,765,0.000415,0.000999
A28FE857,473,1325,0.001733,0.008966
A28FE857,474,1873,0.001683,0.011687
A28FE857,475,3712,0.001574,0.010537
A28FE857,476,3954,0.00053,0.001321
A28FE857,477,2036,0.002374,0.016371
A28FE857,478,2288,0.001111,0.006155
A28FE857,479,2526,0.001178,0.004073
A28FE857,480,638,0.003743,0.039625
A28FE857,481,665,0.001266,0.005849
A28FE857,482,3536,0.001355,0.008227
A28FE857,483,2500,0.001601,0.007657
A28FE857,484,3378,0.001187,0.004647
A28FE857,485,2379,0.004753,0.035708
A28FE857,486,1651,0.001484,0.007785
A28FE857,487,3281,0.001008,0.006645
A28FE857,488,952,0.001224,0.005864
A28FE857,489,1038,0.002223,0.017281
A28FE857,490,1725,0.003567,0.022378
A28FE857,491,1870,0.003424,0.029516
A28FE857,492,2992,0.002063,0.013038
A28FE857,493,750,0.002595,0.009603
A28FE857,494,3156,0.000873,0.003824
A28FE857,495,2930,0.004164,0.040112
A28FE857,496,1760,0.000866,0.003304
A28FE857,497,1178,0.001622,0.007131
A28FE857,498,1008,0.000727,0.00294
A28FE857,499,3986,0.001086,0.003702
A28FE857,500,1497,0.001731,0.009169
A28FE857,501,3861,0.002019,0.013743
A28FE857,502,2395,0.0011,0.005645
A28FE857,503,1273,0.003371,0.030493
A28FE857,504,1863,0.002987,0.029566
A28FE857,505,3222,0.00115,0.005312
A28FE857,506,2273,0.001085,0.004832
A28FE857,507,1117,0.001751,0.008759
A28FE857,508,3557,0.001445,0.008189
A28FE857,509,1614,0.001049,0.003483
A28FE857,510,1884,0.002604,0.014351
A28FE857,511,2357,0.005027,0.062117
A28FE857,512,1474,0.001674,0.008935
A28FE857,513,822,0.00234,0.014476
A28FE857,514,3657,0.00149,0.006815
A28FE857,515,1859,0.001202,0.004409
A28FE857,516,1085,0.001334,0.005105
A28FE857,517,2807,0.003341,0.032017
A28FE857,518,960,0.001555,0.007399
A28FE857,519,1033,0.002356,0.013686
A28FE857,520,1735,0.000759,0.003211
A28FE857,521,3956,0.001165,0.004491
A28FE857,522,1670,0.002368,0.012161
A28FE857,523,2972,0.002159,0.011673
A28FE857,524,3754,0.000967,0.004005
A28FE857,525,1995,0.001039,0.003702
A28FE857,526,2378,0.001054,0.004834
A28FE857,527,3726,0.001173,0.003625
A28FE857,528,1349,0.001673,0.009823
A28FE857,529,3693,0.001846,0.010076
A28FE857,530,3383,0.001801,0.00882
A28FE857,531,1542,0.003059,0.022502
A28FE857,532,1777,0.001309,0.006254
A28FE857,533,1558,0.00331,0.024956
A28FE857,534,2888,0.003001,0.023777
A28FE857,535,3879,0.001169,0.003754
A28FE857,536,2101,0.001305,0.005508
A28FE857,537,2720,0.004114,0.033089
A28FE857,538,3063,0.002002,0.00982
A28FE857,539,3287,0.003111,0.015413
A28FE857,540,3795,0.001441,0.006629
A28FE857,541,1288,0.002121,0.013104
A28FE857,542,2613,0.000775,0.003095
A28FE857,543,1297,0.002327,0.016877
A28FE857,544,2745,0.001867,0.009569
A28FE857,545,1835,0.001241,0.004847
A28FE857,546,1182,0.000817,0.002902
A28FE857,547,3820,0.004512,0.045193
A28FE857,548,2950,0.001485,0.003512
A28FE857,549,3378,0.001418,0.00689
A28FE857,550,556,0.000711,0.001956
A28FE857,551,593,0.00124,0.004997
A28FE857,552,1932,0.000913,0.003045
A28FE857,553,3560,0.002137,0.012554
A28FE857,554,2131,0.002107,0.011624
A28FE857,555,732,0.000522,0.001182
A28FE857,556,3644,0.001071,0.003725
A28FE857,557,925,0.001703,0.009123
A28FE857,558,2459,0.001191,0.004513
A28FE857,559,2340,0.002845,0.021919
A28FE857,560,800,0.00153,0.008192
A28FE857,561,661,0.001657,0.010222
A28FE857,562,732,0.001118,0.004765
A28FE857,563,2781,0.00273,0.018691
A28FE857,564,2581,0.002982,0.023671
A28FE857,565,3182,0.002424,0.01501
A28FE857,566,2452,0.000752,0.002393
A28FE857,567,1858,0.004775,0.053475
A28FE857,568,1983,0.0008,0.002966
A28FE857,569,1394,0.001393,0.007449
A28FE857,570,1869,0.001933,0.011242
A28FE857,571,562,0.001897,0.012567
A28FE857,572,2292,0.002397,0.012589
A28FE857,573,1733,0.001421,0.005528
A28FE857,574,956,0.001324,0.005304
A28FE857,575,3931,0.001802,0.007257
A28FE857,576,3182,0.003578,0.028284
A28FE857,577,3768,0.001226,0.005438
A28FE857,578,2421,0.002861,0.024996
A28FE857,579,2769,0.001446,0.005883
A28FE857,580,1294,0.000884,0.003884
A28FE857,581,2321,0.001695,0.009162
A28FE857,582,3103,0.003809,0.029419
A28FE857,583,2656,0.000847,0.003295
A28FE857,584,906,0.00418,0.030635
A28FE857,585,2014,0.001441,0.007032
A28FE857,586,3510,0.002699,0.014857
A28FE857,587,578,0.000835,0.003133
A28FE857,588,1373,0.001035,0.004615
A28FE857,589,3556,0.001488,0.008195
A28FE857,590,1960,0.00172,0.008879
A28FE857,591,2813,0.005273,0.054884
A28FE857,592,1633,0.001377,0.006799
A28FE857,593,1811,0.00125,0.006127
A28FE857,594,1802,0.001746,0.010725
A28FE857,595,3887,0.000798,0.00272
A28FE857,596,965,0.000693,0.001782
A28FE857,597,987,0.001172,0.005161
A28FE857,598,3835,0.001374,0.007465
A28FE857,599,1511,0.001134,0.003329
A28FE857,600,901,0.000584,0.001624
A28FE857,601,2685,0.00234,0.014831
A28FE857,602,1368,0.002754,0.023526
A28FE857,603,1456,0.002112,0.009834
A28FE857,604,2624,0.002881,0.014588
A28FE857,605,2863,0.001648,0.009179
A28FE857,606,3628,0.003593,0.030807
A28FE857,607,1741,0.001474,0.008187
A28FE857,608,1780,0.003507,0.030869
A28FE857,609,1547,0.00296,0.023471
A28FE857,610,2863,0.001101,0.004565
A28FE857,611,3985,0.002345,0.019694
A28FE857,612,2119,0.00178,0.008424
A28FE857,613,2787,0.000617,0.001699
A28FE857,614,1855,0.001755,0.010504
A28FE857,615,2354,0.002735,0.01932
A28FE857,616,1840,0.001428,0.005322
A28FE857,617,1973,0.003327,0.031936
A28FE857,618,1158,0.001538,0.007737
A28FE857,619,1596,0.001412,0.006391
A28FE857,620,3059,0.001856,0.009992
A28FE857,621,1050,0.000673,0.00186
A28FE857,622,3202,0.00277,0.017834
A28FE857,623,1969,0.002804,0.020584
A28FE857,624,1778,0.002027,0.010945
A28FE857,625,667,0.001069,0.005143
A28FE857,626,1137,0.001927,0.009503
A28FE857,627,3638,0.000799,0.00323
A28FE857,628,2986,0.001524,0.007125
A28FE857,629,1358,0.000801,0.002939
A28FE857,630,1506,0.00114,0.003802
A28FE857,631,2211,0.001151,0.003636
A28FE857,632,3711,0.001068,0.003134
A28FE857,633,680,0.000817,0.002534
A28FE857,634,1251,0.001118,0.005528
A28FE857,635,1004,0.001044,0.00332
A28FE857,636,3555,0.003337,0.025776
A28FE857,637,3838,0.001874,0.009112
A28FE857,638,2403,0.001016,0.003783
A28FE857,639,3283,0.005998,0.072725
A28FE857,640,1656,0.002235,0.014358
A28FE857,641,3924,0.004009,0.036055
A28FE857,642,3492,0.002518,0.015264
A28FE857,643,696,0.002577,0.020926
A28FE857,644,2361,0.002576,0.019483
A28FE857,645,2961,0.000722,0.003532
A28FE857,646,1675,0.002163,0.010751
A28FE857,647,2549,0.001922,0.01164
A28FE857,648,1852,0.001679,0.006675
A28FE857,649,3098,0.001643,0.008213
A28FE857,650,2663,0.001104,0.00459
A28FE857,651,2909,0.002566,0.022153
A28FE857,652,3372,0.002186,0.01213
A28FE857,653,2272,0.001195,0.005842
A28FE857,654,3850,0.002577,0.012541
A28FE857,655,3327,0.001315,0.006385
A28FE857,656,3398,0.001469,0.005958
A28FE857,657,1805,0.000892,0.002745
A28FE857,658,1446,0.002192,0.016148
A28FE857,659,1770,0.001064,0.00445
A28FE857,660,3951,0.001298,0.00498
A28FE857,661,2362,0.001204,0.003329
A28FE857,662,2009,0.001037,0.003541
A28FE857,663,3824,0.001034,0.003382
A28FE857,664,2629,0.000982,0.003468
A28FE857,665,1982,0.002096,0.012324
A28FE857,666,1972,0.001724,0.008924
A28FE857,667,1689,0.001575,0.008338
A28FE857,668,3587,0.001684,0.007052
A28FE857,669,2867,0.002461,0.016305
A28FE857,670,685,0.001365,0.006174
