AD01AABE,1,16,0.003623,0.001273,0.002247
AD01AABE,2,15,0.001294,0.00154,0.005245
AD01AABE,3,16,0.001544,0.001054,0.004669
AD01AABE,4,13,0.001167,0.001296,0.004855
AD01AABE,5,16,0.001678,0.001085,0.0038
AD01AABE,6,12,0.001221,0.000655,0.001776
AD01AABE,7,17,0.001435,0.001475,0.00608
AD01AABE,8,12,0.001591,0.001158,0.005218
AD01AABE,9,17,0.001651,0.001421,0.004386
AD01AABE,10,16,0.001535,0.001312,0.006386
DADBDA49,1,15,0.002451,0.001551,0.004746
DADBDA49,2,13,0.001481,0.001398,0.004863
DADBDA49,3,10,0.001112,0.001181,0.003298
DADBDA49,4,13,0.001412,0.000789,0.003047
DADBDA49,5,15,0.001378,0.000827,0.003056
DADBDA49,6,19,0.001869,0.002077,0.007402
DADBDA49,7,14,0.001367,0.001526,0.004104
DADBDA49,8,13,0.001621,0.001297,0.00414
DADBDA49,9,17,0.001543,0.001325,0.005378
DADBDA49,10,16,0.001485,0.000894,0.004341
