8D962897,1,16,0.004977,0.001032,0.002648
8D962897,2,15,0.001988,0.002964,0.007238
8D962897,3,16,0.001602,0.001553,0.004434
8D962897,4,13,0.001148,0.001367,0.005478
8D962897,5,16,0.00137,0.001813,0.004438
8D962897,6,12,0.001368,0.000879,0.002409
8D962897,7,17,0.001274,0.001736,0.005737
8D962897,8,12,0.001448,0.001168,0.006272
8D962897,9,17,0.001684,0.001573,0.005344
8D962897,10,16,0.001923,0.001437,0.007049
D6410935,1,16,0.006179,0.001401,0.002745
D6410935,2,15,0.001815,0.001929,0.005636
D6410935,3,16,0.001606,0.001198,0.004044
D6410935,4,13,0.001981,0.001664,0.004816
D6410935,5,16,0.0021,0.001528,0.004465
D6410935,6,12,0.001833,0.001063,0.001812
D6410935,7,17,0.001849,0.001598,0.007894
D6410935,8,12,0.002047,0.00164,0.006559
D6410935,9,17,0.001814,0.001265,0.0065
D6410935,10,16,0.002511,0.001732,0.006618
