670F8B0A,1,2440,0.195423,0.002169,0.003822
670F8B0A,2,800,0.073278,0.000727,0.00185
670F8B0A,3,2690,0.230103,0.00243,0.012741
670F8B0A,4,945,0.086876,0.000852,0.003273
670F8B0A,5,3685,0.298013,0.002214,0.015956
670F8B0A,6,2359,0.192374,0.003221,0.027548
670F8B0A,7,3839,0.323707,0.001678,0.007248
670F8B0A,8,2542,0.231854,0.00055,0.001346
670F8B0A,9,1674,0.142031,0.000814,0.002682
670F8B0A,10,579,0.050841,0.002142,0.015561
670F8B0A,11,1829,0.147764,0.001493,0.006581
670F8B0A,12,2909,0.264181,0.001071,0.004404
670F8B0A,13,1579,0.147936,0.002542,0.018094
670F8B0A,14,1685,0.622957,0.002291,0.008224
670F8B0A,15,3136,0.306989,0.002145,0.009231
670F8B0A,16,767,0.077496,0.001072,0.002783
670F8B0A,17,2348,0.222855,0.000739,0.002146
670F8B0A,18,3317,0.327302,0.001723,0.009132
670F8B0A,19,3483,0.88561,0.002015,0.012379
670F8B0A,20,729,0.072503,0.002702,0.016199
670F8B0A,21,3373,0.307456,0.001853,0.005785
670F8B0A,22,811,0.080681,0.001843,0.008591
670F8B0A,23,859,0.071159,0.001635,0.009325
670F8B0A,24,2930,0.285538,0.00373,0.028087
670F8B0A,25,957,0.093728,0.001332,0.006915
670F8B0A,26,1883,0.16006,0.002017,0.012018
670F8B0A,27,914,0.101899,0.001831,0.008135
670F8B0A,28,3728,0.33252,0.002245,0.014374
670F8B0A,29,3453,0.333693,0.002116,0.009776
670F8B0A,30,1849,0.162799,0.00345,0.030411
670F8B0A,31,3029,0.277624,0.001871,0.010814
670F8B0A,32,1071,0.101681,0.001549,0.008498
670F8B0A,33,2276,0.183016,0.003387,0.032737
670F8B0A,34,860,0.079485,0.001672,0.008372
670F8B0A,35,1877,0.15863,0.001078,0.003969
670F8B0A,36,953,0.097566,0.001048,0.004936
670F8B0A,37,1934,0.185243,0.001152,0.005448
670F8B0A,38,1279,0.120078,0.001004,0.004082
670F8B0A,39,2291,0.20991,0.002782,0.015986
670F8B0A,40,712,0.067059,0.001481,0.006196
670F8B0A,41,3158,0.281277,0.003395,0.01959
670F8B0A,42,1399,0.142451,0.003059,0.017276
670F8B0A,43,3263,0.288685,0.001982,0.009731
670F8B0A,44,3457,0.304676,0.001053,0.003144
670F8B0A,45,3646,0.339918,0.002435,0.013188
670F8B0A,46,2308,0.249144,0.001317,0.005677
670F8B0A,47,3898,0.39629,0.001737,0.006887
670F8B0A,48,3315,0.299125,0.003275,0.029931
670F8B0A,49,2659,0.239759,0.001927,0.009848
670F8B0A,50,3794,0.34476,0.00154,0.006261
670F8B0A,51,3705,0.350213,0.003577,0.031022
670F8B0A,52,1383,0.135741,0.001247,0.007398
670F8B0A,53,1038,0.083594,0.001176,0.004624
670F8B0A,54,1183,0.099886,0.001472,0.006769
670F8B0A,55,2929,0.272804,0.000906,0.003939
670F8B0A,56,692,0.073953,0.001037,0.003306
670F8B0A,57,3741,0.349258,0.000786,0.002474
670F8B0A,58,657,0.066098,0.001284,0.005285
670F8B0A,59,3384,1.239858,0.004723,0.049898
670F8B0A,60,2114,0.22524,0.001243,0.005687
670F8B0A,61,2533,0.233227,0.002711,0.023733
670F8B0A,62,1848,0.270123,0.002755,0.011833
670F8B0A,63,3484,0.372714,0.0034,0.031652
670F8B0A,64,1603,0.149204,0.001493,0.005986
670F8B0A,65,996,0.077273,0.000881,0.002733
670F8B0A,66,927,0.079073,0.000621,0.001708
670F8B0A,67,1240,0.11828,0.001295,0.005527
670F8B0A,68,687,0.068794,0.00218,0.013748
670F8B0A,69,2720,0.266307,0.001726,0.008141
670F8B0A,70,3012,0.268607,0.001051,0.004318
670F8B0A,71,3936,1.406134,0.001873,0.007432
670F8B0A,72,3184,0.312092,0.003143,0.021568
670F8B0A,73,2738,0.243149,0.002121,0.011218
670F8B0A,74,2410,0.213637,0.001003,0.003829
670F8B0A,75,2449,0.230755,0.003061,0.025474
670F8B0A,76,1608,0.170481,0.001173,0.003526
670F8B0A,77,2030,0.180821,0.000985,0.003156
670F8B0A,78,1208,0.113193,0.000994,0.004227
670F8B0A,79,3977,0.355204,0.006022,0.059261
670F8B0A,80,2233,0.19608,0.003703,0.027231
670F8B0A,81,3573,1.408858,0.001955,0.010742
670F8B0A,82,2124,0.181177,0.002836,0.020584
670F8B0A,83,1761,0.162682,0.001865,0.009073
670F8B0A,84,1163,0.102523,0.00083,0.002632
670F8B0A,85,2993,0.266148,0.001172,0.004057
670F8B0A,86,3856,0.342825,0.003595,0.03083
670F8B0A,87,1767,0.161351,0.001627,0.007573
670F8B0A,88,2535,0.224606,0.000937,0.003578
670F8B0A,89,788,0.073457,0.000699,0.002322
670F8B0A,90,597,0.046624,0.002251,0.016297
670F8B0A,91,1941,0.158136,0.002052,0.014315
670F8B0A,92,2412,0.224566,0.001438,0.004746
670F8B0A,93,560,0.058106,0.001323,0.00639
670F8B0A,94,1179,0.094665,0.001302,0.00685
670F8B0A,95,2527,0.230678,0.001413,0.006539
670F8B0A,96,973,0.102922,0.000752,0.002707
670F8B0A,97,2446,1.609477,0.001684,0.009957
670F8B0A,98,2639,0.242156,0.001469,0.007823
670F8B0A,99,3940,0.461975,0.001193,0.004467
670F8B0A,100,2931,0.283434,0.00062,0.001756
670F8B0A,101,714,0.069087,0.001094,0.004189
670F8B0A,102,1208,0.120142,0.002774,0.016615
670F8B0A,103,3665,0.348929,0.001847,0.008082
670F8B0A,104,1300,0.13678,0.002339,0.011211
670F8B0A,105,1195,0.09445,0.000841,0.00265
670F8B0A,106,3354,0.290562,0.00123,0.005465
670F8B0A,107,3729,0.357234,0.001991,0.011907
670F8B0A,108,1264,0.123306,0.001623,0.007721
670F8B0A,109,3974,0.346348,0.001278,0.004926
670F8B0A,110,688,0.071986,0.003912,0.039675
670F8B0A,111,1652,0.154994,0.001677,0.008214
670F8B0A,112,639,0.06482,0.003216,0.01293
670F8B0A,113,2986,0.273268,0.002327,0.014909
670F8B0A,114,1970,0.18045,0.003081,0.020489
670F8B0A,115,532,0.050941,0.00142,0.006219
670F8B0A,116,3873,0.379452,0.001393,0.008213
670F8B0A,117,3511,0.318401,0.000908,0.003444
670F8B0A,118,3849,0.356593,0.001364,0.005292
670F8B0A,119,3907,0.35165,0.001897,0.011205
670F8B0A,120,2296,0.223413,0.00226,0.015298
670F8B0A,121,1214,0.104193,0.004064,0.042287
670F8B0A,122,2783,0.234946,0.001868,0.011187
670F8B0A,123,1747,0.162218,0.001632,0.007277
670F8B0A,124,2281,0.234471,0.003279,0.026017
670F8B0A,125,2432,0.230263,0.001604,0.00682
670F8B0A,126,2467,0.223676,0.00277,0.01716
670F8B0A,127,3260,0.303164,0.002439,0.016173
670F8B0A,128,3547,0.332602,0.001615,0.007472
670F8B0A,129,1569,0.145496,0.002479,0.015816
670F8B0A,130,1468,0.116736,0.000478,0.001251
670F8B0A,131,3906,0.330987,0.001946,0.010162
670F8B0A,132,533,0.047598,0.0012,0.004933
670F8B0A,133,3777,0.328914,0.001336,0.005891
670F8B0A,134,3909,0.357062,0.001482,0.006662
670F8B0A,135,3281,0.291214,0.004415,0.040526
670F8B0A,136,2863,0.264719,0.001562,0.008735
670F8B0A,137,3562,0.331383,0.001316,0.005633
670F8B0A,138,1659,0.159331,0.001491,0.005348
670F8B0A,139,565,0.053348,0.00297,0.019697
670F8B0A,140,3123,0.280905,0.002046,0.012677
670F8B0A,141,562,0.055094,0.00321,0.026252
670F8B0A,142,2062,0.183531,0.000865,0.00335
670F8B0A,143,3602,0.301259,0.003787,0.030198
670F8B0A,144,528,0.051625,0.000787,0.002429
670F8B0A,145,2140,0.162871,0.001196,0.005633
670F8B0A,146,1704,0.17685,0.003005,0.021402
670F8B0A,147,585,0.063039,0.000731,0.002171
670F8B0A,148,3215,0.281993,0.004243,0.042398
670F8B0A,149,2806,0.252873,0.003188,0.031192
670F8B0A,150,1389,0.122651,0.001296,0.007293
670F8B0A,151,3645,0.320228,0.001388,0.006911
670F8B0A,152,2345,0.22357,0.000844,0.002553
670F8B0A,153,2071,0.187211,0.001238,0.00478
670F8B0A,154,2669,0.230328,0.001362,0.007787
670F8B0A,155,3217,0.284538,0.001904,0.01211
670F8B0A,156,3860,0.346202,0.001685,0.00947
670F8B0A,157,1904,0.170991,0.001476,0.010676
670F8B0A,158,1190,0.100228,0.000485,0.000968
670F8B0A,159,3301,0.283174,0.001705,0.007684
670F8B0A,160,3852,0.330625,0.000688,0.001861
670F8B0A,161,2448,2.230793,0.001111,0.004209
670F8B0A,162,1286,0.109454,0.002035,0.008053
670F8B0A,163,3866,0.408223,0.003961,0.030514
670F8B0A,164,2838,0.269979,0.00137,0.006924
670F8B0A,165,3914,0.351059,0.002538,0.016506
670F8B0A,166,3126,0.288569,0.00369,0.023565
670F8B0A,167,614,0.060786,0.002092,0.011077
670F8B0A,168,2666,0.213993,0.003051,0.019299
670F8B0A,169,2448,0.231724,0.000983,0.003198
670F8B0A,170,1817,0.169201,0.001813,0.010625
670F8B0A,171,1810,0.166502,0.000988,0.003447
670F8B0A,172,3498,0.310619,0.002777,0.019429
670F8B0A,173,2936,0.28436,0.001206,0.006965
670F8B0A,174,3165,0.372906,0.005948,0.052305
670F8B0A,175,2048,0.216641,0.002555,0.019949
670F8B0A,176,3384,0.404137,0.005481,0.016701
670F8B0A,177,3159,0.359141,0.0022,0.01235
670F8B0A,178,2140,0.25592,0.002251,0.012168
670F8B0A,179,1805,0.188699,0.001859,0.010641
670F8B0A,180,811,0.073225,0.000846,0.003142
670F8B0A,181,3610,2.634482,0.00198,0.013689
