CC7040CA,60,818,0.019553,0.584125
CC7040CA,61,1125,0.014671,0.324233
CC7040CA,62,962,0.008337,0.121477
CC7040CA,63,931,0.017001,0.486173
CC7040CA,64,1394,0.011576,0.277618
CC7040CA,65,1354,0.016869,0.424983
CC7040CA,66,1344,0.015258,0.327295
CC7040CA,67,1265,0.003056,0.025226
CC7040CA,68,1146,0.505382,0.39528
CC7040CA,69,820,0.008568,0.16001
CC7040CA,70,1255,0.036648,1.95711
CC7040CA,71,1168,0.021051,0.675625
CC7040CA,72,1374,0.008627,0.105521
CC7040CA,73,1617,0.004217,0.031222
CC7040CA,74,1571,0.010614,0.173215
CC7040CA,75,1582,0.030879,1.35203
CC7040CA,76,1843,0.005711,0.065944
CC7040CA,77,1033,0.006817,0.082147
CC7040CA,78,1002,0.003664,0.021828
CC7040CA,79,1425,0.009672,0.178309
CC7040CA,80,1426,0.035287,1.155073
CC7040CA,81,1617,0.003777,0.031339
CC7040CA,82,1257,0.002363,0.013183
CC7040CA,83,1403,0.010245,0.122405
CC7040CA,84,1261,0.022384,0.736817
CC7040CA,85,1308,0.018826,0.446045
CC7040CA,86,1012,0.005957,0.044771
CC7040CA,87,1750,0.01672,0.368349
CC7040CA,88,941,0.016377,0.390741
CC7040CA,89,1172,0.005453,0.049185
CC7040CA,90,1382,0.006592,0.080614
CC7040CA,91,966,0.007878,0.069985
CC7040CA,92,1241,0.003228,0.024406
CC7040CA,93,1213,0.007469,0.099926
CC7040CA,94,1125,0.013049,0.315711
CC7040CA,95,1146,0.015385,0.376555
CC7040CA,96,1255,0.036373,2.042784
CC7040CA,97,1024,0.00141,0.006694
CC7040CA,98,1521,0.023454,1.383133
CC7040CA,99,1567,0.018557,0.576764
CC7040CA,100,931,0.017644,0.526752
9909573B,1,1370,0.001206,0.004523
9909573B,2,844,0.016877,0.440558
9909573B,3,1002,0.004082,0.02915
9909573B,4,753,0.041046,2.403609
9909573B,5,1076,0.010218,0.127605
9909573B,6,1265,0.003596,0.027715
9909573B,7,1244,0.013561,0.198755
9909573B,8,922,0.047314,3.040011
9909573B,9,1350,0.014467,0.31973
9909573B,10,1172,0.003783,0.020455
9909573B,11,976,0.035568,1.134988
9909573B,12,1773,0.010933,0.150439
9909573B,13,1414,0.00332,0.014475
9909573B,14,1843,0.007442,0.07306
9909573B,15,1255,0.03543,1.962432
9909573B,16,1002,0.004532,0.034547
9909573B,17,1496,0.002256,0.011417
9909573B,18,1003,0.001788,0.009832
9909573B,19,1403,0.008245,0.129522
9909573B,20,1604,0.004243,0.041335
9909573B,21,876,0.003495,0.028471
9909573B,22,1538,0.013116,0.227907
9909573B,23,1439,0.008015,0.129368
9909573B,24,1309,0.007445,0.083932
9909573B,25,876,0.005732,0.06538
9909573B,26,1242,0.001666,0.009658
9909573B,27,1604,0.004898,0.046196
9909573B,28,1552,0.009101,0.112084
9909573B,29,1344,0.019562,0.508974
9909573B,30,1244,0.018086,0.219855
9909573B,31,962,0.009555,0.169672
9909573B,32,1423,0.007666,0.102735
9909573B,33,1273,0.007963,0.110923
9909573B,34,1332,0.014024,0.340705
9909573B,35,1076,0.007464,0.104035
9909573B,36,1513,0.029013,1.004868
9909573B,37,1567,0.02026,0.687037
9909573B,38,1125,0.016661,0.332559
9909573B,39,966,0.002321,0.013066
9909573B,40,1285,0.009723,0.124795
9909573B,41,1125,0.013826,0.312355
9909573B,42,1265,0.003655,0.029015
9909573B,43,1496,0.016334,0.352313
9909573B,44,976,0.02917,1.069433
9909573B,45,931,0.018685,0.549241
9909573B,46,1604,0.003997,0.042247
9909573B,47,1125,0.018678,0.334765
9909573B,48,1350,0.012673,0.304665
9909573B,49,1551,0.024647,0.940375
9909573B,50,976,0.0297,1.136969
9909573B,51,1423,0.008581,0.117535
9909573B,52,1604,0.004961,0.04707
9909573B,53,976,0.030205,1.331776
9909573B,54,1403,0.020567,0.416924
9909573B,55,844,0.015996,0.398511
9909573B,56,1024,0.00114,0.004459
9909573B,57,962,0.008948,0.12748
9909573B,58,1617,0.008105,0.099924
9909573B,59,1496,0.016729,0.363757
9909573B,60,818,0.016529,0.358811
9909573B,61,1125,0.014847,0.349844
9909573B,62,962,0.009401,0.133783
9909573B,63,931,0.017693,0.505964
9909573B,64,1394,0.013862,0.305023
9909573B,65,1354,0.018378,0.973948
9909573B,66,1344,0.017016,0.488962
9909573B,67,1265,0.003468,0.021632
9909573B,68,1146,0.016902,0.390562
9909573B,69,820,0.010348,0.160427
9909573B,70,1255,0.036101,2.038001
9909573B,71,1168,0.022485,0.731546
9909573B,72,1374,0.006742,0.085459
9909573B,73,1617,0.003888,0.033061
9909573B,74,1571,0.010498,0.203706
9909573B,75,1582,0.032315,1.405969
9909573B,76,1843,0.006872,0.077532
9909573B,77,1033,0.007054,0.076378
9909573B,78,1002,0.00183,0.009458
9909573B,79,1425,0.010001,0.178337
9909573B,80,1426,0.032635,1.428258
9909573B,81,1617,0.00398,0.038356
9909573B,82,1257,0.002318,0.0129
9909573B,83,1403,0.008183,0.121899
9909573B,84,1261,0.021326,0.747033
9909573B,85,1308,0.014154,0.325036
9909573B,86,1012,0.006853,0.069795
9909573B,87,1750,0.029951,0.418444
9909573B,88,941,0.015458,0.354519
9909573B,89,1172,0.000864,0.003382
9909573B,90,1382,0.004513,0.046883
9909573B,91,966,0.006488,0.08102
9909573B,92,1241,0.003092,0.026996
9909573B,93,1213,0.015076,0.253165
9909573B,94,1125,0.013323,0.312225
9909573B,95,1146,0.017692,0.415328
9909573B,96,1255,0.034551,2.5618
9909573B,97,1024,0.001688,0.010388
9909573B,98,1521,0.021857,0.805893
9909573B,99,1567,0.017605,0.553592
9909573B,100,931,0.017788,0.507695
3A2D8742,1,1370,0.001585,0.009276
3A2D8742,2,844,0.016883,0.380261
3A2D8742,3,1002,0.004267,0.037266
3A2D8742,4,753,0.032698,1.930882
3A2D8742,5,1076,0.008311,0.115256
3A2D8742,6,1265,0.003227,0.024577
3A2D8742,7,1244,0.009375,0.177978
3A2D8742,8,922,0.042477,2.703471
3A2D8742,9,1350,0.015565,0.405423
3A2D8742,10,1172,0.005173,0.047298
3A2D8742,11,976,0.031634,1.114042
3A2D8742,12,1773,0.011832,0.147815
3A2D8742,13,1414,0.003051,0.014748
3A2D8742,14,1843,0.007375,0.0764
3A2D8742,15,1255,0.036571,2.16204
3A2D8742,16,1002,0.004105,0.025563
3A2D8742,17,1496,0.006082,0.052933
3A2D8742,18,1003,0.002493,0.010738
3A2D8742,19,1403,0.007261,0.112037
3A2D8742,20,1604,0.005948,0.048451
3A2D8742,21,876,0.005463,0.065296
3A2D8742,22,1538,0.013273,0.189601
3A2D8742,23,1439,0.015025,0.354144
3A2D8742,24,1309,0.002935,0.019416
3A2D8742,25,876,0.005802,0.061904
3A2D8742,26,1242,0.0019,0.009885
3A2D8742,27,1604,0.004694,0.046577
3A2D8742,28,1552,0.484613,0.168171
3A2D8742,29,1344,0.018439,0.504361
3A2D8742,30,1244,0.010088,0.15954
3A2D8742,31,962,0.008202,0.124591
3A2D8742,32,1423,0.008021,0.116924
3A2D8742,33,1273,0.008587,0.105661
3A2D8742,34,1332,0.013675,0.324686
3A2D8742,35,1076,0.007729,0.121737
3A2D8742,36,1513,0.026778,0.955239
3A2D8742,37,1567,0.020966,0.628488
3A2D8742,38,1125,0.015823,0.319634
3A2D8742,39,966,0.001774,0.008275
3A2D8742,40,1285,0.012838,0.193251
3A2D8742,41,1125,0.014604,0.330943
3A2D8742,42,1265,0.003587,0.026311
3A2D8742,43,1496,0.017525,0.36382
3A2D8742,44,976,0.038886,1.114926
3A2D8742,45,931,0.017679,0.506721
3A2D8742,46,1604,0.003852,0.036071
3A2D8742,47,1125,0.014801,0.344808
3A2D8742,48,1350,0.013139,0.317144
3A2D8742,49,1551,0.026587,1.006479
3A2D8742,50,976,0.029231,1.148424
3A2D8742,51,1423,0.008211,0.109573
3A2D8742,52,1604,0.004875,0.047609
3A2D8742,53,976,0.024712,0.995866
3A2D8742,54,1403,0.019112,0.3883
3A2D8742,55,844,0.018728,1.104294
3A2D8742,56,1024,0.001272,0.006391
3A2D8742,57,962,0.011227,0.141746
3A2D8742,58,1617,0.00792,0.097205
3A2D8742,59,1496,0.016457,0.364961
3A2D8742,60,818,0.016581,0.317811
3A2D8742,61,1125,0.014174,0.315101
3A2D8742,62,962,0.009341,0.140748
3A2D8742,63,931,0.017472,0.48863
3A2D8742,64,1394,0.012342,0.280928
3A2D8742,65,1354,0.017313,0.429163
3A2D8742,66,1344,0.015763,0.470577
3A2D8742,67,1265,0.003249,0.02471
3A2D8742,68,1146,0.018203,0.374341
3A2D8742,69,820,0.009518,0.159952
3A2D8742,70,1255,0.033916,1.896658
3A2D8742,71,1168,0.020445,0.663315
3A2D8742,72,1374,0.008056,0.106124
3A2D8742,73,1617,0.003644,0.031278
3A2D8742,74,1571,0.009589,0.162435
3A2D8742,75,1582,0.030815,1.36254
3A2D8742,76,1843,0.005932,0.067703
3A2D8742,77,1033,0.006997,0.076246
3A2D8742,78,1002,0.003481,0.02587
3A2D8742,79,1425,0.01008,0.167331
3A2D8742,80,1426,0.032207,1.24555
3A2D8742,81,1617,0.003697,0.030487
3A2D8742,82,1257,0.002681,0.017315
3A2D8742,83,1403,0.008282,0.1224
3A2D8742,84,1261,0.020013,0.657857
3A2D8742,85,1308,0.015675,0.376737
3A2D8742,86,1012,0.004852,0.044696
3A2D8742,87,1750,0.016304,0.881375
3A2D8742,88,941,0.015567,0.354457
3A2D8742,89,1172,0.00203,0.011212
3A2D8742,90,1382,0.005216,0.048475
3A2D8742,91,966,0.006375,0.080384
3A2D8742,92,1241,0.003313,0.023415
3A2D8742,93,1213,0.007338,0.099487
3A2D8742,94,1125,0.014089,0.321784
3A2D8742,95,1146,0.016215,0.375594
3A2D8742,96,1255,0.034123,1.885843
3A2D8742,97,1024,0.000878,0.003427
3A2D8742,98,1521,0.022233,0.752985
3A2D8742,99,1567,0.01933,0.567309
3A2D8742,100,931,0.017526,0.457788
