22:31:36,49B19FDA,openml,5804,36487,optimized,0.8,1.670847,5804,36487,0.8,1.670847,1.670857
22:31:36,49B19FDA,openml,5909,36567,optimized,0.8,1.687023,5804,36487,0.8,0.074086,1.761122
22:31:36,49B19FDA,openml,5910,36868,optimized,0.79,1.186056,5804,36487,0.8,0.082141,1.268206
22:31:36,49B19FDA,openml,5913,43851,optimized,0.71,2.222832,5804,36487,0.8,0.119809,2.342659
22:31:36,49B19FDA,openml,5914,44102,optimized,0.7,8.984627,5804,36487,0.8,0.097405,9.082062
22:31:36,49B19FDA,openml,5909,47569,optimized,0.8,1.769532,5804,36487,0.8,0.079027,1.848571
22:31:36,49B19FDA,openml,5909,47570,optimized,0.8,1.718978,5804,36487,0.8,0.080036,1.799029
22:31:36,49B19FDA,openml,5909,47571,optimized,0.8,1.692059,5804,36487,0.8,0.078545,1.770617
22:31:36,49B19FDA,openml,5909,47572,optimized,0.8,1.673417,5804,36487,0.8,0.070736,1.744166
22:31:36,49B19FDA,openml,5909,47573,optimized,0.8,1.695336,5804,36487,0.8,0.071607,1.766957
22:31:36,49B19FDA,openml,5909,47574,optimized,0.8,1.688635,5804,36487,0.8,0.070478,1.759127
22:31:36,49B19FDA,openml,5909,47575,optimized,0.8,1.653805,5804,36487,0.8,0.07689,1.730708
22:31:36,49B19FDA,openml,5909,47576,optimized,0.8,1.579509,5804,36487,0.8,0.076844,1.656366
22:31:36,49B19FDA,openml,6269,182594,optimized,0.8,0.258575,5804,36487,0.8,0.070146,0.328731
22:31:36,49B19FDA,openml,6268,184535,optimized,0.82,1.078643,6268,184535,0.82,0.0741,1.152758
22:31:36,49B19FDA,openml,6268,215937,optimized,0.81,0.974914,6268,184535,0.82,0.044856,1.019783
22:31:36,49B19FDA,openml,6268,215938,optimized,0.81,1.047512,6268,184535,0.82,0.048181,1.095707
22:31:36,49B19FDA,openml,5804,216560,optimized,0.78,0.331626,6268,184535,0.82,0.046915,0.378554
22:31:36,49B19FDA,openml,5804,216646,optimized,0.8,1.537721,6268,184535,0.82,0.043697,1.581429
22:31:36,49B19FDA,openml,5804,216682,optimized,0.79,1.984931,6268,184535,0.82,0.044826,2.029767
22:31:36,49B19FDA,openml,5804,216692,optimized,0.81,2.051923,6268,184535,0.82,0.048788,2.100722
22:31:36,49B19FDA,openml,5804,216704,optimized,0.79,1.551844,6268,184535,0.82,0.047205,1.599059
22:31:36,49B19FDA,openml,5804,216706,optimized,0.79,1.678306,6268,184535,0.82,0.045082,1.723398
22:31:36,49B19FDA,openml,5804,216707,optimized,0.79,2.558986,6268,184535,0.82,0.044723,2.603719
22:31:36,49B19FDA,openml,5804,216707,optimized,0.79,0.021486,6268,184535,0.82,0.045256,0.066754
22:31:36,49B19FDA,openml,5804,216708,optimized,0.8,2.018122,6268,184535,0.82,0.04283,2.06096
22:31:36,49B19FDA,openml,5804,216709,optimized,0.79,1.650332,6268,184535,0.82,0.044361,1.694704
22:31:36,49B19FDA,openml,5804,216710,optimized,0.78,2.61194,6268,184535,0.82,0.044615,2.656564
22:31:36,49B19FDA,openml,5804,216721,optimized,0.8,1.640066,6268,184535,0.82,0.042516,1.682591
22:31:36,49B19FDA,openml,5804,216722,optimized,0.8,1.79287,6268,184535,0.82,0.041728,1.834608
22:31:36,49B19FDA,openml,5995,216723,optimized,0.72,5.15994,6268,184535,0.82,0.046828,5.206778
22:31:36,49B19FDA,openml,5804,216724,optimized,0.79,3.426417,6268,184535,0.82,0.044506,3.470932
22:31:36,49B19FDA,openml,5804,217072,optimized,0.8,1.783422,6268,184535,0.82,0.04952,1.832957
22:31:36,49B19FDA,openml,5804,217116,optimized,0.78,1.676837,6268,184535,0.82,0.045862,1.722711
22:31:36,49B19FDA,openml,5804,220204,optimized,0.78,1.792409,6268,184535,0.82,0.049526,1.841948
22:31:36,49B19FDA,openml,6334,298327,optimized,0.8,0.028822,6268,184535,0.82,0.047472,0.076304
22:31:36,49B19FDA,openml,6840,1844809,optimized,0.7,0.039233,6268,184535,0.82,0.043872,0.083114
22:31:36,49B19FDA,openml,6840,1846935,optimized,0.7,0.019255,6268,184535,0.82,0.04253,0.061795
22:31:36,49B19FDA,openml,6840,1846979,optimized,0.7,0.027581,6268,184535,0.82,0.045492,0.073081
22:31:36,49B19FDA,openml,6840,1847182,optimized,0.7,0.019698,6268,184535,0.82,0.044904,0.064613
22:31:36,49B19FDA,openml,6840,1849492,optimized,0.7,0.02121,6268,184535,0.82,0.046067,0.067285
22:31:36,49B19FDA,openml,6840,1852280,optimized,0.7,0.019961,6268,184535,0.82,0.044793,0.064763
22:31:36,49B19FDA,openml,6840,1867697,optimized,0.7,0.01896,6268,184535,0.82,0.043007,0.061975
22:31:36,49B19FDA,openml,6840,1868005,optimized,0.7,0.019719,6268,184535,0.82,0.046372,0.066101
22:31:36,49B19FDA,openml,6840,1868135,optimized,0.7,0.02082,6268,184535,0.82,0.044488,0.065319
22:31:36,49B19FDA,openml,6840,1868388,optimized,0.7,0.020294,6268,184535,0.82,0.044062,0.064366
22:31:36,49B19FDA,openml,6840,1868606,optimized,0.7,0.02019,6268,184535,0.82,0.042652,0.062862
22:31:36,49B19FDA,openml,6840,1868916,optimized,0.7,0.01957,6268,184535,0.82,0.047641,0.067221
22:31:36,49B19FDA,openml,6840,1868942,optimized,0.7,0.018774,6268,184535,0.82,0.041721,0.060505
22:31:36,49B19FDA,openml,6840,1869641,optimized,0.7,0.025806,6268,184535,0.82,0.044341,0.070157
22:31:36,49B19FDA,openml,6840,1870010,optimized,0.7,0.019321,6268,184535,0.82,0.04404,0.06337
22:31:36,49B19FDA,openml,6840,1870505,optimized,0.7,0.020145,6268,184535,0.82,0.044709,0.064864
22:31:36,49B19FDA,openml,6840,1870758,optimized,0.7,0.020363,6268,184535,0.82,0.042921,0.063294
22:31:36,49B19FDA,openml,6840,1873562,optimized,0.7,0.020089,6268,184535,0.82,0.044731,0.06483
22:31:36,49B19FDA,openml,6840,1874550,optimized,0.7,0.01997,6268,184535,0.82,0.045002,0.064982
22:31:36,49B19FDA,openml,6840,1875280,optimized,0.7,0.018923,6268,184535,0.82,0.04486,0.063792
22:31:36,49B19FDA,openml,6840,1878141,optimized,0.7,0.020531,6268,184535,0.82,0.044056,0.064597
22:31:36,49B19FDA,openml,6840,1883629,optimized,0.7,0.019684,6268,184535,0.82,0.043483,0.063176
22:31:36,49B19FDA,openml,6840,1883715,optimized,0.7,0.019775,6268,184535,0.82,0.043281,0.063065
22:31:36,49B19FDA,openml,6840,1884130,optimized,0.7,0.019487,6268,184535,0.82,0.041913,0.06141
22:31:36,49B19FDA,openml,6840,1885239,optimized,0.7,0.019864,6268,184535,0.82,0.042524,0.062397
22:31:36,49B19FDA,openml,6840,1885560,optimized,0.7,0.019681,6268,184535,0.82,0.043,0.062691
22:31:36,49B19FDA,openml,6840,1885569,optimized,0.7,0.019238,6268,184535,0.82,0.042306,0.061553
