13:09:42,BC03EA69,openml,5804,36487,oracle,0.5,1.732477
13:09:42,BC03EA69,openml,5909,36567,oracle,0.5,2.11263
13:09:42,BC03EA69,openml,5910,36868,oracle,0.5,0.695955
13:09:42,BC03EA69,openml,5913,43851,oracle,0.5,Failed!
13:09:42,BC03EA69,openml,5914,44102,oracle,0.5,0.381366
13:09:42,BC03EA69,openml,5909,47569,oracle,0.5,Failed!
13:09:42,BC03EA69,openml,5909,47570,oracle,0.5,Failed!
13:09:42,BC03EA69,openml,5909,47571,oracle,0.5,Failed!
13:09:42,BC03EA69,openml,5909,47572,oracle,0.5,0.387203
13:09:42,BC03EA69,openml,5909,47573,oracle,0.5,2.176839
13:09:42,BC03EA69,openml,5909,47574,oracle,0.5,2.103084
13:09:42,BC03EA69,openml,5909,47575,oracle,0.5,Failed!
13:09:42,BC03EA69,openml,5909,47576,oracle,0.5,Failed!
13:09:42,BC03EA69,openml,6269,182594,oracle,0.5,Failed!
13:09:42,BC03EA69,openml,6268,184535,oracle,0.5,Failed!
13:09:42,BC03EA69,openml,6268,215937,oracle,0.5,Failed!
13:09:42,BC03EA69,openml,6268,215938,oracle,0.5,Failed!
13:09:42,BC03EA69,openml,5804,216560,oracle,0.5,Failed!
13:09:42,BC03EA69,openml,5804,216646,oracle,0.5,Failed!
13:09:42,BC03EA69,openml,5804,216682,oracle,0.5,Failed!
13:09:42,BC03EA69,openml,5804,216692,oracle,0.5,Failed!
13:09:42,BC03EA69,openml,5804,216704,oracle,0.5,Failed!
13:09:42,BC03EA69,openml,5804,216706,oracle,0.5,Failed!
13:09:42,BC03EA69,openml,5804,216707,oracle,0.5,Failed!
13:09:42,BC03EA69,openml,5804,216707,oracle,0.5,Failed!
13:09:42,BC03EA69,openml,5804,216708,oracle,0.5,Failed!
13:09:42,BC03EA69,openml,5804,216709,oracle,0.5,Failed!
13:09:42,BC03EA69,openml,5804,216710,oracle,0.5,Failed!
13:09:42,BC03EA69,openml,5804,216721,oracle,0.5,Failed!
13:09:42,BC03EA69,openml,5804,216722,oracle,0.5,Failed!
13:09:42,BC03EA69,openml,5995,216723,oracle,0.5,Failed!
13:09:42,BC03EA69,openml,5804,216724,oracle,0.5,Failed!
13:09:42,BC03EA69,openml,5804,217072,oracle,0.5,Failed!
13:09:42,BC03EA69,openml,5804,217116,oracle,0.5,Failed!
