23:13:01,C4384760,kaggle_home_credit,start_here_a_gentle_introduction,storage_aware,all_mat,33554432.0,199.046784
23:13:01,C4384760,kaggle_home_credit,introduction_to_manual_feature_engineering,storage_aware,all_mat,33554432.0,172.318777
23:13:01,C4384760,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,storage_aware,all_mat,33554432.0,297.563166
23:13:01,C4384760,kaggle_home_credit,fork_cridata_start_here_a_gentle_introduction,storage_aware,all_mat,33554432.0,67.274393
23:13:01,C4384760,kaggle_home_credit,fork_taozhongxiao_start_here_a_gentle_introduction,storage_aware,all_mat,33554432.0,49.774282
23:13:01,C4384760,kaggle_home_credit,fork_introduction_to_manual_feature_engineering,storage_aware,all_mat,33554432.0,34.937676
23:13:01,C4384760,kaggle_home_credit,fork_introduction_to_manual_feature_engineering_p2,storage_aware,all_mat,33554432.0,217.028524
23:13:01,C4384760,kaggle_home_credit,fork_join_start_here_intro,storage_aware,all_mat,33554432.0,84.971308
23:37:24,4B268F5B,kaggle_home_credit,start_here_a_gentle_introduction,simple,all_mat,33554432.0,200.691683
23:37:24,4B268F5B,kaggle_home_credit,introduction_to_manual_feature_engineering,simple,all_mat,33554432.0,171.846972
23:37:24,4B268F5B,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,simple,all_mat,33554432.0,297.055456
23:37:24,4B268F5B,kaggle_home_credit,fork_cridata_start_here_a_gentle_introduction,simple,all_mat,33554432.0,68.169076
23:37:24,4B268F5B,kaggle_home_credit,fork_taozhongxiao_start_here_a_gentle_introduction,simple,all_mat,33554432.0,50.793844
23:37:24,4B268F5B,kaggle_home_credit,fork_introduction_to_manual_feature_engineering,simple,all_mat,33554432.0,38.775675
23:37:24,4B268F5B,kaggle_home_credit,fork_introduction_to_manual_feature_engineering_p2,simple,all_mat,33554432.0,341.39417
23:37:24,4B268F5B,kaggle_home_credit,fork_join_start_here_intro,simple,all_mat,33554432.0,87.230473
00:05:07,EC3EDB11,kaggle_home_credit,start_here_a_gentle_introduction,storage_aware,linear,33554432.0,200.376849
