15:47:04,9DD7427A,openml,5804,36487,optimized,1.631988
15:47:04,9DD7427A,openml,5909,36567,optimized,1.73393
15:47:04,9DD7427A,openml,5910,36868,optimized,0.867927
15:47:04,9DD7427A,openml,5913,43851,optimized,1.877644
15:47:04,9DD7427A,openml,5914,44102,optimized,19.843036
15:47:04,9DD7427A,openml,5909,47569,optimized,1.642481
15:47:04,9DD7427A,openml,5909,47570,optimized,1.682115
15:47:04,9DD7427A,openml,5909,47571,optimized,1.798302
15:47:04,9DD7427A,openml,5909,47572,optimized,1.808964
15:47:04,9DD7427A,openml,5909,47573,optimized,1.691276
15:47:04,9DD7427A,openml,5909,47574,optimized,1.880107
15:47:04,9DD7427A,openml,5909,47575,optimized,1.658798
15:47:04,9DD7427A,openml,5909,47576,optimized,1.768904
15:47:04,9DD7427A,openml,6269,182594,optimized,0.283738
15:47:04,9DD7427A,openml,6268,184535,optimized,1.156344
15:47:04,9DD7427A,openml,6268,215937,optimized,1.113839
15:47:04,9DD7427A,openml,6268,215938,optimized,1.142461
15:47:04,9DD7427A,openml,5804,216560,optimized,0.34447
15:47:04,9DD7427A,openml,5804,216646,optimized,1.708324
15:47:04,9DD7427A,openml,5804,216682,optimized,2.262045
15:47:04,9DD7427A,openml,5804,216692,optimized,2.443719
15:47:04,9DD7427A,openml,5804,216704,optimized,1.628683
15:47:04,9DD7427A,openml,5804,216706,optimized,1.80988
15:47:04,9DD7427A,openml,5804,216707,optimized,2.795017
15:47:04,9DD7427A,openml,5804,216707,optimized,0.027862
15:47:04,9DD7427A,openml,5804,216708,optimized,1.670035
15:47:04,9DD7427A,openml,5804,216709,optimized,1.845433
15:47:04,9DD7427A,openml,5804,216710,optimized,2.748347
15:47:04,9DD7427A,openml,5804,216721,optimized,1.79761
15:47:04,9DD7427A,openml,5804,216722,optimized,1.507405
15:47:04,9DD7427A,openml,5995,216723,optimized,6.176952
15:47:04,9DD7427A,openml,5804,216724,optimized,4.005162
15:47:04,9DD7427A,openml,5804,217072,optimized,1.763841
15:47:04,9DD7427A,openml,5804,217116,optimized,1.768978
15:47:04,9DD7427A,openml,5804,220204,optimized,1.886645
15:47:04,9DD7427A,openml,6334,298327,optimized,0.030078
15:47:04,9DD7427A,openml,6840,1844809,optimized,0.03117
15:47:04,9DD7427A,openml,6840,1846935,optimized,0.023398
15:47:04,9DD7427A,openml,6840,1846979,optimized,0.027387
15:47:04,9DD7427A,openml,6840,1847182,optimized,0.026344
15:47:04,9DD7427A,openml,6840,1849492,optimized,0.023489
15:47:04,9DD7427A,openml,6840,1852280,optimized,0.023304
15:47:04,9DD7427A,openml,6840,1867697,optimized,0.02296
15:47:04,9DD7427A,openml,6840,1868005,optimized,0.022758
15:47:04,9DD7427A,openml,6840,1868135,optimized,0.022721
15:47:04,9DD7427A,openml,6840,1868388,optimized,0.022834
15:47:04,9DD7427A,openml,6840,1868606,optimized,0.02262
15:47:04,9DD7427A,openml,6840,1868916,optimized,0.022446
15:47:04,9DD7427A,openml,6840,1868942,optimized,0.021917
15:47:04,9DD7427A,openml,6840,1869641,optimized,0.027507
15:47:04,9DD7427A,openml,6840,1870010,optimized,0.023045
15:47:04,9DD7427A,openml,6840,1870505,optimized,0.021834
15:47:04,9DD7427A,openml,6840,1870758,optimized,0.022208
15:47:04,9DD7427A,openml,6840,1873562,optimized,0.022049
15:47:04,9DD7427A,openml,6840,1874550,optimized,0.022171
15:47:04,9DD7427A,openml,6840,1875280,optimized,0.021565
15:47:04,9DD7427A,openml,6840,1878141,optimized,0.021931
15:47:04,9DD7427A,openml,6840,1883629,optimized,0.022079
15:47:04,9DD7427A,openml,6840,1883715,optimized,0.022203
15:47:04,9DD7427A,openml,6840,1884130,optimized,0.02193
15:47:04,9DD7427A,openml,6840,1885239,optimized,0.021965
15:47:04,9DD7427A,openml,6840,1885560,optimized,0.022261
15:47:04,9DD7427A,openml,6840,1885569,optimized,0.021882
15:47:04,9DD7427A,openml,6840,1885962,optimized,0.021928
15:47:04,9DD7427A,openml,6840,1886032,optimized,0.021549
15:47:04,9DD7427A,openml,6840,1886747,optimized,0.021898
15:47:04,9DD7427A,openml,6840,1887925,optimized,0.021924
15:47:04,9DD7427A,openml,6840,1888486,optimized,0.021412
15:47:04,9DD7427A,openml,6840,1889505,optimized,0.021521
15:47:04,9DD7427A,openml,6840,1890523,optimized,0.021484
15:47:04,9DD7427A,openml,6840,1890623,optimized,0.021909
15:47:04,9DD7427A,openml,6840,1890676,optimized,0.023705
15:47:04,9DD7427A,openml,6840,1890809,optimized,0.023024
15:47:04,9DD7427A,openml,6840,1890929,optimized,0.022206
15:47:04,9DD7427A,openml,6840,1891139,optimized,0.021717
15:47:04,9DD7427A,openml,6840,1891730,optimized,0.021648
15:47:04,9DD7427A,openml,6840,1891736,optimized,0.021855
15:47:04,9DD7427A,openml,6840,1893096,optimized,0.02169
15:47:04,9DD7427A,openml,6840,1895371,optimized,0.02225
15:47:04,9DD7427A,openml,6840,1897009,optimized,0.021858
15:47:04,9DD7427A,openml,6840,1897209,optimized,0.021783
15:47:04,9DD7427A,openml,6840,1897596,optimized,0.021933
15:47:04,9DD7427A,openml,6840,1899021,optimized,0.022403
15:47:04,9DD7427A,openml,6840,1899026,optimized,0.02255
15:47:04,9DD7427A,openml,6840,1899413,optimized,0.022083
15:47:04,9DD7427A,openml,6840,1900647,optimized,0.022197
15:47:04,9DD7427A,openml,6840,1900736,optimized,0.021586
15:47:04,9DD7427A,openml,6840,1909396,optimized,0.02208
15:47:04,9DD7427A,openml,6840,1909740,optimized,0.021687
15:47:04,9DD7427A,openml,6840,1910907,optimized,0.022169
15:47:04,9DD7427A,openml,6840,1914320,optimized,0.022248
15:47:04,9DD7427A,openml,6840,1914513,optimized,0.021684
15:47:04,9DD7427A,openml,6840,1915082,optimized,0.023832
15:47:04,9DD7427A,openml,6840,1915312,optimized,0.022709
15:47:04,9DD7427A,openml,6840,2003815,optimized,0.021988
15:47:04,9DD7427A,openml,6840,2004385,optimized,0.021492
15:47:04,9DD7427A,openml,6840,2005862,optimized,0.022167
15:47:04,9DD7427A,openml,6840,2007754,optimized,0.021639
15:47:04,9DD7427A,openml,6840,2008645,optimized,0.021564
15:47:04,9DD7427A,openml,6840,2009132,optimized,0.021432
15:47:04,9DD7427A,openml,6840,2009486,optimized,0.022035
15:47:04,9DD7427A,openml,6840,2009612,optimized,0.022002
15:47:04,9DD7427A,openml,6840,2009881,optimized,0.02154
15:47:04,9DD7427A,openml,6840,2011406,optimized,0.021538
15:47:04,9DD7427A,openml,6840,2014063,optimized,0.021813
15:47:04,9DD7427A,openml,6840,2014154,optimized,0.021732
15:47:04,9DD7427A,openml,6840,2014820,optimized,0.022064
15:47:04,9DD7427A,openml,6840,2016788,optimized,0.022158
15:47:04,9DD7427A,openml,6840,2016799,optimized,0.023745
15:47:04,9DD7427A,openml,6840,2016875,optimized,0.022517
15:47:04,9DD7427A,openml,6840,2016927,optimized,0.022296
15:47:04,9DD7427A,openml,6840,2018301,optimized,0.021676
15:47:04,9DD7427A,openml,6840,2019896,optimized,0.021688
