18:59:21,89DB3792,openml,5804,36487,optimized,1.628016,0.8,0.8
18:59:21,89DB3792,openml,5909,36567,optimized,1.673814,0.8,0.8
18:59:21,89DB3792,openml,5910,36868,optimized,0.876115,0.79,0.8
18:59:21,89DB3792,openml,5913,43851,optimized,1.885398,0.71,0.8
18:59:21,89DB3792,openml,5914,44102,optimized,19.581185,0.7,0.8
18:59:21,89DB3792,openml,5909,47569,optimized,1.93423,0.8,0.8
18:59:21,89DB3792,openml,5909,47570,optimized,1.793643,0.8,0.8
18:59:21,89DB3792,openml,5909,47571,optimized,1.826727,0.8,0.8
18:59:21,89DB3792,openml,5909,47572,optimized,1.829067,0.8,0.8
18:59:21,89DB3792,openml,5909,47573,optimized,1.790871,0.8,0.8
18:59:21,89DB3792,openml,5909,47574,optimized,1.823137,0.8,0.8
18:59:21,89DB3792,openml,5909,47575,optimized,1.821409,0.8,0.8
18:59:21,89DB3792,openml,5909,47576,optimized,1.812146,0.8,0.8
18:59:21,89DB3792,openml,6269,182594,optimized,0.28294,0.8,0.8
18:59:21,89DB3792,openml,6268,184535,optimized,1.14048,0.82,0.82
18:59:21,89DB3792,openml,6268,215937,optimized,1.272197,0.81,0.82
18:59:21,89DB3792,openml,6268,215938,optimized,1.230775,0.81,0.82
18:59:21,89DB3792,openml,5804,216560,optimized,0.342863,0.78,0.82
18:59:21,89DB3792,openml,5804,216646,optimized,1.736607,0.8,0.82
18:59:21,89DB3792,openml,5804,216682,optimized,2.276413,0.79,0.82
18:59:21,89DB3792,openml,5804,216692,optimized,2.325314,0.81,0.82
18:59:21,89DB3792,openml,5804,216704,optimized,1.623923,0.79,0.82
18:59:21,89DB3792,openml,5804,216706,optimized,1.812645,0.79,0.82
18:59:21,89DB3792,openml,5804,216707,optimized,2.760654,0.79,0.82
18:59:21,89DB3792,openml,5804,216707,optimized,0.030548,0.79,0.82
18:59:21,89DB3792,openml,5804,216708,optimized,1.680712,0.8,0.82
18:59:21,89DB3792,openml,5804,216709,optimized,1.819843,0.79,0.82
18:59:21,89DB3792,openml,5804,216710,optimized,2.753828,0.78,0.82
18:59:21,89DB3792,openml,5804,216721,optimized,1.800906,0.8,0.82
18:59:21,89DB3792,openml,5804,216722,optimized,1.48923,0.8,0.82
18:59:21,89DB3792,openml,5995,216723,optimized,6.132387,0.72,0.82
18:59:21,89DB3792,openml,5804,216724,optimized,4.017377,0.79,0.82
18:59:21,89DB3792,openml,5804,217072,optimized,1.893709,0.8,0.82
18:59:21,89DB3792,openml,5804,217116,optimized,1.778776,0.78,0.82
18:59:21,89DB3792,openml,5804,220204,optimized,1.877504,0.78,0.82
18:59:21,89DB3792,openml,6334,298327,optimized,0.028802,0.8,0.82
18:59:21,89DB3792,openml,6840,1844809,optimized,0.029901,0.7,0.82
18:59:21,89DB3792,openml,6840,1846935,optimized,0.022236,0.7,0.82
18:59:21,89DB3792,openml,6840,1846979,optimized,0.026039,0.7,0.82
18:59:21,89DB3792,openml,6840,1847182,optimized,0.021754,0.7,0.82
18:59:21,89DB3792,openml,6840,1849492,optimized,0.02219,0.7,0.82
18:59:21,89DB3792,openml,6840,1852280,optimized,0.022071,0.7,0.82
18:59:21,89DB3792,openml,6840,1867697,optimized,0.021509,0.7,0.82
18:59:21,89DB3792,openml,6840,1868005,optimized,0.023093,0.7,0.82
18:59:21,89DB3792,openml,6840,1868135,optimized,0.022053,0.7,0.82
18:59:21,89DB3792,openml,6840,1868388,optimized,0.021725,0.7,0.82
18:59:21,89DB3792,openml,6840,1868606,optimized,0.022003,0.7,0.82
18:59:21,89DB3792,openml,6840,1868916,optimized,0.022421,0.7,0.82
18:59:21,89DB3792,openml,6840,1868942,optimized,0.021641,0.7,0.82
18:59:21,89DB3792,openml,6840,1869641,optimized,0.02741,0.7,0.82
18:59:21,89DB3792,openml,6840,1870010,optimized,0.021726,0.7,0.82
18:59:21,89DB3792,openml,6840,1870505,optimized,0.021509,0.7,0.82
18:59:21,89DB3792,openml,6840,1870758,optimized,0.022282,0.7,0.82
18:59:21,89DB3792,openml,6840,1873562,optimized,0.021844,0.7,0.82
18:59:21,89DB3792,openml,6840,1874550,optimized,0.023549,0.7,0.82
18:59:21,89DB3792,openml,6840,1875280,optimized,0.021658,0.7,0.82
18:59:21,89DB3792,openml,6840,1878141,optimized,0.021622,0.7,0.82
