11:28:59,E66C363A,openml,5804,36487,best_n,0.0,1,1.803253
11:28:59,E66C363A,openml,5909,36567,best_n,0.0,1,2.133306
11:28:59,E66C363A,openml,5910,36868,best_n,0.0,0,1.145865
11:28:59,E66C363A,openml,5913,43851,best_n,0.0,0,3.262487
11:28:59,E66C363A,openml,5914,44102,best_n,0.0,0,21.773441
11:28:59,E66C363A,openml,5909,47569,best_n,0.0,0,3.357514
11:28:59,E66C363A,openml,5909,47570,best_n,0.0,0,3.599934
11:28:59,E66C363A,openml,5909,47571,best_n,0.0,0,3.413853
11:28:59,E66C363A,openml,5909,47572,best_n,0.0,0,3.493069
11:28:59,E66C363A,openml,5909,47573,best_n,0.0,0,3.649829
11:28:59,E66C363A,openml,5909,47574,best_n,0.0,0,3.387902
11:28:59,E66C363A,openml,5909,47575,best_n,0.0,0,3.445905
11:28:59,E66C363A,openml,5909,47576,best_n,0.0,0,3.343095
11:28:59,E66C363A,openml,6269,182594,best_n,0.0,0,2.083849
11:28:59,E66C363A,openml,6268,184535,best_n,0.0,0,2.855771
11:28:59,E66C363A,openml,6268,215937,best_n,0.0,0,2.193977
11:28:59,E66C363A,openml,6268,215938,best_n,0.0,0,2.185872
11:28:59,E66C363A,openml,5804,216560,best_n,0.0,0,1.409252
11:28:59,E66C363A,openml,5804,216646,best_n,0.0,0,2.867358
11:28:59,E66C363A,openml,5804,216682,best_n,0.0,0,3.378571
11:28:59,E66C363A,openml,5804,216692,best_n,0.0,0,3.47423
11:28:59,E66C363A,openml,5804,216704,best_n,0.0,0,2.728289
11:28:59,E66C363A,openml,5804,216706,best_n,0.0,0,2.937772
11:28:59,E66C363A,openml,5804,216707,best_n,0.0,0,3.902178
11:28:59,E66C363A,openml,5804,216707,best_n,0.0,0,3.916396
11:28:59,E66C363A,openml,5804,216708,best_n,0.0,0,2.78649
11:28:59,E66C363A,openml,5804,216709,best_n,0.0,0,3.014961
11:28:59,E66C363A,openml,5804,216710,best_n,0.0,0,3.886489
11:28:59,E66C363A,openml,5804,216721,best_n,0.0,0,2.933684
11:28:59,E66C363A,openml,5804,216722,best_n,0.0,0,2.562812
11:28:59,E66C363A,openml,5995,216723,best_n,0.0,0,7.283498
11:28:59,E66C363A,openml,5804,216724,best_n,0.0,0,4.99467
11:28:59,E66C363A,openml,5804,217072,best_n,0.0,0,2.773243
11:28:59,E66C363A,openml,5804,217116,best_n,0.0,0,2.916826
11:28:59,E66C363A,openml,5804,220204,best_n,0.0,0,2.965148
11:28:59,E66C363A,openml,6334,298327,best_n,0.0,0,1.15181
11:28:59,E66C363A,openml,6840,1844809,best_n,0.0,0,1.154415
11:28:59,E66C363A,openml,6840,1846935,best_n,0.0,0,1.144345
11:28:59,E66C363A,openml,6840,1846979,best_n,0.0,0,1.16316
11:28:59,E66C363A,openml,6840,1847182,best_n,0.0,0,1.123349
11:28:59,E66C363A,openml,6840,1849492,best_n,0.0,0,1.135963
11:28:59,E66C363A,openml,6840,1852280,best_n,0.0,0,1.139251
11:28:59,E66C363A,openml,6840,1867697,best_n,0.0,0,1.171841
11:28:59,E66C363A,openml,6840,1868005,best_n,0.0,0,1.154134
11:28:59,E66C363A,openml,6840,1868135,best_n,0.0,0,1.154281
11:28:59,E66C363A,openml,6840,1868388,best_n,0.0,0,1.144245
11:28:59,E66C363A,openml,6840,1868606,best_n,0.0,0,1.151205
11:28:59,E66C363A,openml,6840,1868916,best_n,0.0,0,1.174178
11:28:59,E66C363A,openml,6840,1868942,best_n,0.0,0,1.161755
11:28:59,E66C363A,openml,6840,1869641,best_n,0.0,0,1.143342
11:28:59,E66C363A,openml,6840,1870010,best_n,0.0,0,1.126623
11:28:59,E66C363A,openml,6840,1870505,best_n,0.0,0,1.163534
11:28:59,E66C363A,openml,6840,1870758,best_n,0.0,0,1.173181
11:28:59,E66C363A,openml,6840,1873562,best_n,0.0,0,1.140593
11:28:59,E66C363A,openml,6840,1874550,best_n,0.0,0,1.148178
11:28:59,E66C363A,openml,6840,1875280,best_n,0.0,0,1.140453
11:28:59,E66C363A,openml,6840,1878141,best_n,0.0,0,1.142876
11:28:59,E66C363A,openml,6840,1883629,best_n,0.0,0,1.142972
11:28:59,E66C363A,openml,6840,1883715,best_n,0.0,0,1.132268
11:28:59,E66C363A,openml,6840,1884130,best_n,0.0,0,1.155115
11:28:59,E66C363A,openml,6840,1885239,best_n,0.0,0,1.141427
11:28:59,E66C363A,openml,6840,1885560,best_n,0.0,0,1.116799
11:28:59,E66C363A,openml,6840,1885569,best_n,0.0,0,1.152432
11:28:59,E66C363A,openml,6840,1885962,best_n,0.0,0,1.143324
11:28:59,E66C363A,openml,6840,1886032,best_n,0.0,0,1.151982
11:28:59,E66C363A,openml,6840,1886747,best_n,0.0,0,1.173474
11:28:59,E66C363A,openml,6840,1887925,best_n,0.0,0,1.130791
11:28:59,E66C363A,openml,6840,1888486,best_n,0.0,0,1.123282
11:28:59,E66C363A,openml,6840,1889505,best_n,0.0,0,1.138898
11:28:59,E66C363A,openml,6840,1890523,best_n,0.0,0,1.154408
11:28:59,E66C363A,openml,6840,1890623,best_n,0.0,0,1.151299
11:28:59,E66C363A,openml,6840,1890676,best_n,0.0,0,1.135917
11:28:59,E66C363A,openml,6840,1890809,best_n,0.0,0,1.145426
11:28:59,E66C363A,openml,6840,1890929,best_n,0.0,0,1.162683
