15:09:36,701A44D6,openml,5804,36487,optimized,True,104857.6,0.8,1.739382
15:09:36,701A44D6,openml,5909,36567,optimized,True,104857.6,0.8,1.810416
15:09:36,701A44D6,openml,5910,36868,optimized,True,104857.6,0.79,0.81686
15:09:36,701A44D6,openml,5913,43851,optimized,True,104857.6,0.71,1.759627
15:09:36,701A44D6,openml,5914,44102,optimized,True,104857.6,0.7,19.459599
15:09:36,701A44D6,openml,5909,47569,optimized,True,104857.6,0.8,0.33036
15:09:36,701A44D6,openml,5909,47570,optimized,True,104857.6,0.8,0.329479
15:09:36,701A44D6,openml,5909,47571,optimized,True,104857.6,0.8,0.443281
15:09:36,701A44D6,openml,5909,47572,optimized,True,104857.6,0.8,0.324246
15:09:36,701A44D6,openml,5909,47573,optimized,True,104857.6,0.8,0.467924
15:09:36,701A44D6,openml,5909,47574,optimized,True,104857.6,0.8,0.327147
15:09:36,701A44D6,openml,5909,47575,optimized,True,104857.6,0.8,0.33334
15:09:36,701A44D6,openml,5909,47576,optimized,True,104857.6,0.8,0.332943
15:09:36,701A44D6,openml,6269,182594,optimized,True,104857.6,0.8,0.277831
15:09:36,701A44D6,openml,6268,184535,optimized,True,104857.6,0.82,1.093109
15:09:36,701A44D6,openml,6268,215937,optimized,True,104857.6,0.82,0.321094
15:09:36,701A44D6,openml,6268,215938,optimized,True,104857.6,0.82,0.315784
15:09:36,701A44D6,openml,5804,216560,optimized,True,104857.6,0.8,0.331783
15:09:36,701A44D6,openml,5804,216646,optimized,True,104857.6,0.8,0.316794
15:09:36,701A44D6,openml,5804,216682,optimized,True,104857.6,0.8,0.324438
15:09:36,701A44D6,openml,5804,216692,optimized,True,104857.6,0.8,0.32513
15:09:36,701A44D6,openml,5804,216704,optimized,True,104857.6,0.8,0.33091
15:09:36,701A44D6,openml,5804,216706,optimized,True,104857.6,0.8,0.436974
15:09:36,701A44D6,openml,5804,216707,optimized,True,104857.6,0.8,0.318573
15:09:36,701A44D6,openml,5804,216707,optimized,True,104857.6,0.8,0.017447
15:09:36,701A44D6,openml,5804,216708,optimized,True,104857.6,0.8,0.467739
