16:43:14,BF66E1D4,kaggle_home_credit,start_here_a_gentle_introduction,storage_aware,helix,16777216.0,0,200.855091
16:43:14,BF66E1D4,kaggle_home_credit,introduction_to_manual_feature_engineering,storage_aware,helix,16777216.0,0.118603,172.810329
16:43:14,BF66E1D4,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,storage_aware,helix,16777216.0,0.16485,300.463556
16:43:14,BF66E1D4,kaggle_home_credit,fork_cridata_start_here_a_gentle_introduction,storage_aware,helix,16777216.0,0.272301,160.064155
16:43:14,BF66E1D4,kaggle_home_credit,fork_taozhongxiao_start_here_a_gentle_introduction,storage_aware,helix,16777216.0,0.464883,38.967085
16:43:14,BF66E1D4,kaggle_home_credit,fork_introduction_to_manual_feature_engineering,storage_aware,helix,16777216.0,0.517306,35.074533
16:43:14,BF66E1D4,kaggle_home_credit,fork_introduction_to_manual_feature_engineering_p2,storage_aware,helix,16777216.0,0.600439,60.189561
16:43:14,BF66E1D4,kaggle_home_credit,fork_join_start_here_intro,storage_aware,helix,16777216.0,0.785915,64.579231
17:06:38,98AFAB41,kaggle_home_credit,start_here_a_gentle_introduction,simple,linear,16777216.0,0,202.364704
17:06:38,98AFAB41,kaggle_home_credit,introduction_to_manual_feature_engineering,simple,linear,16777216.0,0.038731,174.010609
17:06:38,98AFAB41,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,simple,linear,16777216.0,0.05623,307.675961
17:06:38,98AFAB41,kaggle_home_credit,fork_cridata_start_here_a_gentle_introduction,simple,linear,16777216.0,0.079742,162.383259
17:06:38,98AFAB41,kaggle_home_credit,fork_taozhongxiao_start_here_a_gentle_introduction,simple,linear,16777216.0,0.117309,100.619261
17:06:38,98AFAB41,kaggle_home_credit,fork_introduction_to_manual_feature_engineering,simple,linear,16777216.0,0.134811,155.667613
17:06:38,98AFAB41,kaggle_home_credit,fork_introduction_to_manual_feature_engineering_p2,simple,linear,16777216.0,0.152017,307.210096
17:06:38,98AFAB41,kaggle_home_credit,fork_join_start_here_intro,simple,linear,16777216.0,0.191653,243.720244
17:41:18,58634B5C,kaggle_home_credit,start_here_a_gentle_introduction,storage_aware,helix,16777216.0,0,203.315661
17:41:18,58634B5C,kaggle_home_credit,introduction_to_manual_feature_engineering,storage_aware,helix,16777216.0,0.114733,173.673195
17:41:18,58634B5C,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,storage_aware,helix,16777216.0,0.152823,304.562394
17:41:18,58634B5C,kaggle_home_credit,fork_cridata_start_here_a_gentle_introduction,storage_aware,helix,16777216.0,0.258693,159.375816
